Students	5000
2635	47 32 8 38
2636	13 2 38 6
2637	16 31 6 29
2638	4 28 20 25
2639	26 7 15 42
2640	11 17 2 32
2641	42 18 33 39
2642	23 45 40 46
2643	18 35 49 45
2644	46 36 28 8
2645	5 48 26 50
2646	44 37 48 36
2647	39 36 37 23
2648	21 42 45 27
2649	11 23 24 32
2650	6 29 14 38
2651	8 43 40 47
2652	47 36 10 46
2653	17 31 39 25
2654	4 21 33 43
2655	45 24 50 26
2656	6 16 27 40
2657	9 25 19 27
2658	17 46 6 29
2659	40 34 42 20
2660	15 6 32 33
2661	45 35 29 41
2662	50 24 48 19
2663	2 3 11 49
2664	50 44 18 15
2665	48 3 23 20
2666	17 30 43 44
2667	50 27 34 44
2668	7 6 9 26
2669	50 11 24 34
2670	12 49 37 17
2671	28 45 1 14
2672	1 48 37 38
2673	17 25 47 46
2674	16 10 7 38
2675	14 35 36 17
2676	29 2 41 18
2677	42 45 19 36
2678	32 17 6 12
2679	41 15 16 38
2680	25 19 31 32
2681	41 36 49 37
2682	46 47 50 13
2683	22 34 39 48
2684	4 36 23 2
2685	5 43 47 49
2686	40 5 27 32
2687	34 49 30 7
2688	20 31 26 21
2689	49 42 13 41
2690	44 15 46 5
2691	10 6 45 33
2692	2 33 25 3
2693	22 41 5 36
2694	23 20 41 1
2695	38 12 1 3
2696	4 3 46 22
2697	45 3 37 36
2698	37 5 2 34
2699	36 25 7 46
2700	20 11 1 46
2701	28 14 46 21
2702	22 20 35 11
2703	32 48 25 16
2704	6 29 50 48
2705	31 6 42 34
2706	1 20 40 26
2707	13 32 2 6
2708	27 39 9 48
2709	43 13 20 19
2710	16 38 44 37
2711	22 19 14 50
2712	8 9 26 45
2713	17 36 50 7
2714	13 32 20 39
2715	9 22 4 16
2716	8 10 11 20
2717	39 41 37 49
2718	32 21 46 22
2719	35 27 40 41
2720	45 46 24 27
2721	12 44 34 10
2722	36 15 47 17
2723	39 46 35 22
2724	2 16 25 11
2725	10 26 6 48
2726	13 5 47 26
2727	39 48 41 34
2728	19 50 17 26
2729	31 23 49 16
2730	21 46 49 18
2731	13 32 18 1
2732	41 46 8 43
2733	26 44 25 34
2734	27 11 38 22
2735	30 45 10 42
2736	8 11 6 20
2737	47 16 32 8
2738	27 37 10 36
2739	7 27 5 12
2740	37 2 22 6
2741	50 10 3 25
2742	47 15 4 37
2743	29 25 27 19
2744	48 44 19 25
2745	42 3 50 31
2746	21 45 13 10
2747	27 35 15 32
2748	4 10 2 38
2749	17 18 23 24
2750	23 34 30 48
2751	35 19 15 23
2752	25 48 14 15
2753	15 14 33 47
2754	32 5 3 25
2755	26 3 14 23
2756	13 40 29 5
2757	34 30 17 2
2758	15 9 41 10
2759	11 29 34 33
2760	18 13 3 29
2761	3 18 17 4
2762	11 15 37 38
2763	42 39 30 33
2764	48 2 50 27
2765	27 40 12 45
2766	12 48 8 47
2767	35 49 7 50
2768	10 50 3 9
2769	28 41 34 29
2770	1 46 43 2
2771	24 38 9 13
2772	41 28 44 21
2773	33 31 40 5
2774	32 50 35 15
2775	37 21 43 9
2776	10 3 49 24
2777	21 25 43 46
2778	41 9 37 39
2779	35 24 9 23
2780	11 48 33 2
2781	23 34 26 16
2782	21 3 28 29
2783	22 29 40 37
2784	42 32 29 39
2785	2 7 13 48
2786	47 24 39 49
2787	38 27 30 14
2788	19 7 43 37
2789	50 44 46 48
2790	42 46 7 34
2791	41 38 23 20
2792	13 28 36 32
2793	48 3 11 37
2794	43 18 50 16
2795	44 45 34 27
2796	32 17 8 15
2797	2 49 48 28
2798	2 8 34 3
2799	32 45 5 34
2800	38 43 47 48
2801	30 27 21 15
2802	35 30 40 42
2803	34 6 1 4
2804	24 6 8 36
2805	2 29 15 9
2806	8 19 28 45
2807	1 16 6 39
2808	16 5 39 35
2809	36 17 22 42
2810	28 42 9 10
2811	44 19 34 47
2812	5 25 20 31
2813	16 40 50 34
2814	33 32 44 46
2815	40 6 32 31
2816	36 24 7 14
2817	10 39 49 9
2818	9 38 26 44
2819	39 5 3 6
2820	36 21 31 25
2821	38 27 12 13
2822	6 15 32 9
2823	7 34 43 45
2824	15 41 44 26
2825	39 13 35 25
2826	39 19 23 37
2827	41 26 34 32
2828	27 15 48 28
2829	24 44 20 36
2830	12 32 16 47
2831	42 47 6 17
2832	19 47 20 29
2833	47 16 38 34
2834	18 29 39 44
2835	32 9 37 23
2836	9 7 40 26
2837	41 50 36 12
2838	32 35 39 41
2839	8 34 17 33
2840	9 25 41 1
2841	10 17 25 1
2842	22 19 18 30
2843	46 10 42 44
2844	21 35 23 3
2845	30 44 14 8
2846	37 22 31 28
2847	36 44 8 42
2848	50 44 21 11
2849	3 49 21 28
2850	1 18 50 42
2851	37 2 42 35
2852	33 7 4 9
2853	2 49 15 8
2854	31 6 46 26
2855	40 39 44 38
2856	32 37 27 15
2857	42 48 40 2
2858	21 40 1 33
2859	33 1 21 12
2860	33 34 12 2
2861	49 35 13 16
2862	18 41 29 23
2863	18 49 30 42
2864	29 44 46 22
2865	4 30 46 40
2866	48 38 41 3
2867	11 39 34 23
2868	12 44 29 46
2869	20 38 42 25
2870	32 20 41 4
2871	41 15 25 36
2872	41 2 3 49
2873	15 39 40 37
2874	2 22 46 28
2875	11 32 21 39
2876	44 16 33 21
2877	48 21 7 8
2878	9 23 27 29
2879	48 50 35 45
2880	20 24 39 26
2881	44 27 29 10
2882	12 32 24 34
2883	33 21 6 5
2884	10 32 35 19
2885	49 47 34 19
2886	16 32 12 6
2887	8 39 41 7
2888	50 3 40 33
2889	20 48 47 25
2890	29 21 40 12
2891	18 1 50 23
2892	11 40 33 24
2893	37 15 4 8
2894	10 25 31 4
2895	46 5 26 11
2896	2 4 43 36
2897	42 25 17 11
2898	24 46 29 17
2899	14 45 7 23
2900	35 41 24 15
2901	37 39 42 35
2902	16 30 36 42
2903	24 10 31 27
2904	26 9 16 38
2905	30 31 2 24
2906	27 16 26 43
2907	17 21 31 33
2908	34 29 17 43
2909	47 48 8 7
2910	22 26 35 34
2911	19 31 5 35
2912	23 12 4 7
2913	39 8 4 6
2914	10 30 9 11
2915	34 41 27 36
2916	13 6 5 2
2917	21 48 10 23
2918	12 9 37 17
2919	21 16 25 48
2920	6 32 13 5
2921	49 25 20 6
2922	19 14 21 2
2923	43 13 9 15
2924	33 21 19 26
2925	24 43 32 34
2926	11 22 1 2
2927	26 6 35 40
2928	35 6 15 21
2929	25 24 19 12
2930	38 25 32 8
2931	3 46 42 45
2932	23 44 41 4
2933	42 20 33 28
2934	6 36 23 20
2935	45 23 2 24
2936	1 7 28 23
2937	45 47 5 17
2938	18 37 8 7
2939	1 26 19 49
2940	23 8 25 16
2941	43 31 39 32
2942	28 38 22 36
2943	12 48 6 38
2944	26 36 37 5
2945	35 46 4 24
2946	11 13 47 45
2947	12 10 14 32
2948	15 35 43 11
2949	9 16 47 42
2950	10 33 29 38
2951	43 47 11 27
2952	27 12 50 10
2953	40 42 12 6
2954	46 17 44 27
2955	22 11 26 40
2956	45 18 40 35
2957	36 35 50 12
2958	15 40 37 36
2959	40 11 7 2
2960	44 5 27 19
2961	41 8 49 1
2962	1 48 26 44
2963	7 49 21 24
2964	15 19 37 8
2965	20 45 32 17
2966	6 36 38 17
2967	1 17 38 4
2968	36 7 41 15
2969	20 47 25 13
2970	15 32 24 36
2971	15 25 38 30
2972	6 48 2 19
2973	7 26 45 30
2974	15 49 43 29
2975	15 36 47 30
2976	25 7 27 43
2977	20 19 43 38
2978	4 44 14 41
2979	49 3 24 7
2980	3 42 4 19
2981	35 25 16 15
2982	20 49 6 50
2983	9 32 33 28
2984	44 26 30 1
2985	45 50 49 25
2986	7 9 12 41
2987	25 47 33 24
2988	30 11 34 35
2989	19 42 3 25
2990	48 17 10 42
2991	3 9 16 32
2992	13 38 34 49
2993	11 8 44 40
2994	35 5 45 39
2995	37 15 41 11
2996	26 19 16 14
2997	10 3 5 39
2998	29 38 25 27
2999	32 10 2 46
3000	36 39 10 20
3001	34 40 18 32
3002	29 9 16 27
3003	1 28 49 50
3004	11 35 29 5
3005	9 31 45 32
3006	32 45 10 2
3007	9 33 22 2
3008	47 30 16 28
3009	16 19 30 44
3010	29 18 31 50
3011	19 25 36 5
3012	19 12 16 6
3013	40 1 38 22
3014	2 31 34 26
3015	4 3 31 28
3016	36 39 5 46
3017	28 4 12 32
3018	48 7 8 4
3019	31 25 32 30
3020	30 6 9 1
3021	48 34 46 6
3022	27 33 28 6
3023	39 46 35 7
3024	42 27 2 45
3025	8 9 40 7
3026	21 2 12 41
3027	4 22 23 24
3028	25 35 4 50
3029	15 20 17 50
3030	42 6 34 48
3031	10 11 3 30
3032	28 1 38 22
3033	4 7 1 6
3034	33 18 30 22
3035	39 15 32 42
3036	44 33 11 13
3037	10 8 6 50
3038	42 13 49 18
3039	36 26 47 10
3040	48 11 43 4
3041	15 47 11 6
3042	37 42 16 36
3043	50 38 2 24
3044	25 5 17 32
3045	3 7 43 2
3046	14 8 26 5
3047	17 41 40 29
3048	28 14 29 42
3049	37 1 5 21
3050	25 11 39 15
3051	18 48 49 22
3052	2 6 23 43
3053	36 34 9 20
3054	22 26 43 2
3055	30 37 20 17
3056	39 28 25 43
3057	20 4 13 40
3058	41 24 1 10
3059	10 42 6 24
3060	7 30 50 35
3061	24 27 42 36
3062	45 27 18 23
3063	20 40 7 13
3064	16 2 34 25
3065	40 14 20 46
3066	47 22 5 40
3067	24 49 33 46
3068	23 15 48 19
3069	31 45 26 19
3070	13 4 20 14
3071	2 20 42 14
3072	19 11 27 21
3073	24 14 11 19
3074	21 48 32 47
3075	12 15 11 13
3076	12 37 7 5
3077	4 12 19 41
3078	33 21 22 8
3079	39 24 46 43
3080	13 37 27 5
3081	11 45 29 17
3082	49 14 1 27
3083	38 17 42 2
3084	15 24 27 47
3085	11 40 2 13
3086	21 24 40 7
3087	46 6 40 28
3088	47 10 46 17
3089	6 3 1 23
3090	15 6 20 40
3091	18 48 25 2
3092	23 30 33 50
3093	4 37 18 25
3094	14 10 15 32
3095	40 17 29 13
3096	3 49 2 50
3097	47 17 8 22
3098	19 40 49 28
3099	12 46 33 42
3100	39 18 33 32
3101	15 11 35 2
3102	24 29 10 18
3103	31 27 20 24
3104	37 35 32 31
3105	17 8 19 23
3106	37 47 11 19
3107	33 13 41 7
3108	25 14 17 48
3109	4 47 48 40
3110	2 43 29 7
3111	14 2 48 35
3112	13 33 48 7
3113	49 3 9 31
3114	20 46 1 34
3115	45 41 50 4
3116	47 4 18 41
3117	33 46 50 44
3118	4 22 15 46
3119	16 11 40 18
3120	34 21 19 11
3121	1 19 15 40
3122	25 38 14 8
3123	2 37 1 45
3124	37 27 14 48
3125	39 38 11 28
3126	30 46 41 15
3127	34 37 2 49
3128	41 47 44 34
3129	30 14 21 46
3130	36 50 43 49
3131	26 16 35 27
3132	15 44 20 38
3133	23 32 48 50
3134	41 17 2 21
3135	18 22 35 31
3136	19 41 45 29
3137	41 29 12 10
3138	42 32 47 14
3139	41 22 27 50
3140	5 4 9 3
3141	23 50 24 43
3142	14 27 24 29
3143	21 38 19 25
3144	46 20 27 3
3145	3 21 19 10
3146	11 43 40 21
3147	3 29 47 44
3148	6 18 9 28
3149	45 48 47 5
3150	35 46 50 17
3151	19 40 14 9
3152	35 26 9 8
3153	36 40 39 42
3154	33 6 24 45
3155	47 44 30 34
3156	37 29 30 35
3157	29 25 24 1
3158	16 18 27 21
3159	42 22 35 8
3160	49 18 38 37
3161	4 45 29 21
3162	26 42 5 41
3163	11 40 31 1
3164	24 11 21 47
3165	16 1 19 9
3166	30 25 43 45
3167	26 43 15 37
3168	15 25 39 4
3169	4 19 28 26
3170	46 44 39 7
3171	36 41 24 4
3172	47 43 38 46
3173	1 44 12 19
3174	8 27 50 20
3175	38 28 18 50
3176	30 43 38 5
3177	3 49 10 11
3178	49 18 32 29
3179	33 39 18 30
3180	11 3 15 49
3181	12 44 17 11
3182	11 7 16 2
3183	29 18 25 47
3184	37 36 29 40
3185	39 41 33 47
3186	18 33 10 48
3187	16 19 1 46
3188	40 25 26 29
3189	33 43 14 10
3190	37 42 5 19
3191	50 46 45 39
3192	38 17 40 6
3193	5 50 10 40
3194	37 39 46 21
3195	38 49 43 2
3196	1 10 47 18
3197	35 8 23 32
3198	38 24 41 23
3199	20 27 45 36
3200	22 47 41 24
3201	48 12 2 8
3202	38 35 10 6
3203	38 48 12 22
3204	7 15 45 22
3205	44 15 30 41
3206	9 7 17 50
3207	31 50 33 22
3208	18 43 22 11
3209	18 16 49 19
3210	50 41 42 8
3211	26 39 20 47
3212	35 11 38 22
3213	28 31 22 44
3214	46 17 1 30
3215	49 41 22 44
3216	29 49 33 5
3217	17 15 27 1
3218	19 31 18 17
3219	18 30 8 43
3220	26 47 41 22
3221	20 47 31 11
3222	30 3 17 18
3223	10 41 49 22
3224	33 50 2 15
3225	31 47 30 44
3226	45 9 15 22
3227	32 20 38 8
3228	7 1 12 30
3229	3 4 35 44
3230	23 34 21 25
3231	12 9 10 15
3232	44 16 7 19
3233	6 34 16 39
3234	13 15 11 8
3235	34 4 19 47
3236	1 27 3 38
3237	6 44 9 37
3238	17 34 10 25
3239	32 43 31 11
3240	13 23 5 32
3241	43 35 17 7
3242	48 30 16 3
3243	7 17 37 48
3244	27 26 18 13
3245	24 20 34 17
3246	39 20 50 13
3247	5 30 13 9
3248	35 46 42 11
3249	43 11 47 31
3250	24 17 41 29
3251	33 32 40 19
3252	39 18 11 44
3253	40 49 2 12
3254	36 38 35 48
3255	44 35 24 45
3256	24 34 1 13
3257	24 33 40 47
3258	26 2 33 12
3259	38 22 20 33
3260	37 45 15 42
3261	18 48 24 26
3262	46 24 15 30
3263	7 38 47 20
3264	5 39 29 1
3265	43 37 10 29
3266	4 43 27 29
3267	49 19 48 10
3268	50 22 26 11
3269	23 45 35 13
3270	16 49 14 39
3271	39 6 8 29
3272	23 15 22 40
3273	4 23 39 18
3274	13 9 46 34
3275	6 23 8 31
3276	27 34 28 23
3277	47 49 1 40
3278	35 9 8 27
3279	43 25 42 27
3280	9 22 35 10
3281	9 42 47 18
3282	2 44 8 6
3283	15 46 47 37
3284	6 39 30 9
3285	48 33 1 22
3286	23 49 44 37
3287	42 18 50 33
3288	28 17 9 39
3289	10 19 50 12
3290	28 13 23 49
3291	32 28 31 24
3292	26 1 47 16
3293	40 26 6 43
3294	21 38 45 8
3295	15 31 45 1
3296	28 15 10 7
3297	31 26 23 2
3298	12 23 29 6
3299	1 3 41 17
3300	18 32 6 47
3301	2 8 11 18
3302	50 11 42 1
3303	43 19 16 49
3304	38 48 25 45
3305	48 50 40 47
3306	18 42 22 27
3307	28 2 7 11
3308	32 45 30 17
3309	26 21 22 46
3310	27 20 42 41
3311	5 36 41 37
3312	24 21 22 3
3313	46 23 2 25
3314	46 40 3 29
3315	29 24 8 4
3316	40 32 42 4
3317	45 42 12 3
3318	24 17 6 23
3319	14 39 37 44
3320	25 45 39 24
3321	35 36 25 17
3322	16 15 12 39
3323	38 11 45 13
3324	19 46 11 31
3325	1 4 17 7
3326	7 36 26 40
3327	6 23 24 19
3328	3 49 5 6
3329	12 47 3 44
3330	48 25 29 16
3331	8 33 49 15
3332	39 7 24 43
3333	43 45 23 35
3334	26 41 14 19
3335	19 16 47 3
3336	29 39 10 32
3337	40 10 12 7
3338	9 13 14 43
3339	28 49 12 10
3340	28 7 41 50
3341	46 29 35 7
3342	41 20 8 37
3343	35 45 21 49
3344	18 23 20 44
3345	15 30 27 9
3346	42 5 35 14
3347	32 38 13 48
3348	24 35 40 45
3349	10 15 34 18
3350	45 6 4 8
3351	7 9 5 1
3352	4 10 46 39
3353	12 23 33 4
3354	2 26 49 40
3355	44 46 23 48
3356	12 34 9 40
3357	36 40 29 41
3358	23 30 21 40
3359	39 44 40 13
3360	24 46 42 19
3361	40 26 36 1
3362	13 16 25 43
3363	18 26 27 17
3364	12 2 41 37
3365	2 28 42 27
3366	7 39 12 37
3367	10 5 38 28
3368	26 45 6 23
3369	50 3 13 48
3370	34 15 33 17
3371	32 18 11 26
3372	42 28 14 5
3373	32 22 10 49
3374	17 2 28 35
3375	42 47 33 31
3376	16 17 44 14
3377	26 7 24 43
3378	46 33 19 37
3379	5 34 28 22
3380	47 49 40 41
3381	15 26 14 35
3382	25 5 6 48
3383	31 39 46 34
3384	8 45 40 38
3385	23 5 50 18
3386	13 18 28 47
3387	42 9 2 35
3388	14 18 43 16
3389	22 13 33 21
3390	31 26 49 10
3391	23 32 30 34
3392	10 14 31 30
3393	34 20 46 47
3394	1 34 10 33
3395	48 25 1 8
3396	18 30 44 19
3397	30 21 5 46
3398	17 31 46 3
3399	23 4 21 19
3400	46 45 13 47
3401	13 1 23 36
3402	12 37 39 22
3403	43 27 39 42
3404	42 20 26 43
3405	5 16 14 7
3406	30 34 10 18
3407	49 29 28 32
3408	36 49 18 20
3409	21 36 49 7
3410	49 5 42 22
3411	31 49 18 15
3412	48 43 22 27
3413	18 1 42 43
3414	19 40 33 25
3415	10 12 22 14
3416	23 6 29 25
3417	29 31 13 37
3418	10 16 21 33
3419	42 33 26 12
3420	36 15 31 39
3421	17 13 7 2
3422	14 25 40 16
3423	5 9 3 12
3424	12 20 45 50
3425	12 44 49 24
3426	43 35 6 11
3427	7 45 11 30
3428	44 33 24 14
3429	12 28 48 33
3430	12 30 45 29
3431	10 39 44 4
3432	7 18 17 46
3433	7 19 38 28
3434	34 22 24 5
3435	26 30 14 28
3436	40 13 4 38
3437	32 10 36 23
3438	25 19 34 39
3439	27 20 42 39
3440	45 17 15 2
3441	10 50 9 28
3442	42 50 31 21
3443	31 39 43 36
3444	34 48 40 22
3445	11 5 10 30
3446	31 4 17 43
3447	38 45 50 46
3448	46 2 14 3
3449	10 18 28 37
3450	25 10 12 45
3451	33 12 46 43
3452	40 24 11 23
3453	49 5 27 31
3454	28 45 16 1
3455	6 46 18 25
3456	41 36 48 5
3457	38 34 16 35
3458	9 36 29 1
3459	32 46 39 30
3460	21 17 16 41
3461	42 33 28 21
3462	24 46 50 3
3463	15 20 49 22
3464	43 20 2 19
3465	33 16 31 46
3466	30 8 2 4
3467	12 47 46 21
3468	35 12 23 40
3469	34 25 31 39
3470	17 40 7 8
3471	28 38 50 47
3472	1 48 21 10
3473	5 19 17 42
3474	19 15 38 45
3475	28 15 5 39
3476	4 26 16 6
3477	26 6 20 18
3478	2 14 8 38
3479	7 19 33 26
3480	27 50 15 29
3481	27 16 7 42
3482	38 23 35 24
3483	24 41 43 11
3484	49 30 37 14
3485	12 25 22 41
3486	42 17 25 43
3487	41 18 17 21
3488	34 23 2 9
3489	26 7 47 16
3490	40 49 34 44
3491	16 45 17 29
3492	33 1 2 10
3493	46 8 37 35
3494	45 25 19 42
3495	29 3 48 19
3496	23 27 10 20
3497	3 46 7 10
3498	39 23 41 32
3499	38 7 16 4
3500	48 4 10 35
3501	7 23 20 35
3502	1 6 50 31
3503	39 22 45 11
3504	25 42 9 36
3505	21 7 19 6
3506	6 48 35 21
3507	12 33 13 47
3508	50 8 13 32
3509	23 41 43 14
3510	3 6 50 35
3511	1 50 42 43
3512	19 27 40 31
3513	22 36 48 32
3514	18 13 6 26
3515	11 38 15 41
3516	14 26 36 22
3517	41 36 10 25
3518	50 6 27 35
3519	17 47 44 24
3520	29 2 22 31
3521	9 26 12 6
3522	48 43 17 44
3523	35 24 28 4
3524	40 29 11 45
3525	23 50 14 16
3526	33 7 48 18
3527	12 3 36 1
3528	41 40 34 16
3529	45 24 14 41
3530	25 23 7 35
3531	34 9 31 30
3532	13 19 28 6
3533	42 36 14 21
3534	39 33 31 46
3535	3 15 48 47
3536	28 38 30 46
3537	40 17 14 4
3538	47 48 32 34
3539	8 34 11 28
3540	39 36 41 46
3541	29 44 17 32
3542	45 22 6 5
3543	36 23 27 12
3544	39 31 28 37
3545	33 23 1 5
3546	46 43 36 41
3547	40 23 19 21
3548	13 23 16 19
3549	49 15 43 38
3550	28 16 2 40
3551	21 34 17 13
3552	44 39 15 47
3553	15 26 19 34
3554	30 48 15 23
3555	47 44 28 15
3556	11 13 50 17
3557	41 1 17 44
3558	8 32 36 18
3559	27 4 3 30
3560	11 30 48 40
3561	5 30 6 37
3562	11 8 41 16
3563	14 35 30 49
3564	6 13 7 25
3565	37 48 28 5
3566	22 29 27 26
3567	28 30 14 47
3568	2 3 38 35
3569	35 12 23 19
3570	44 31 49 39
3571	44 48 43 19
3572	7 23 45 14
3573	27 17 37 9
3574	14 36 48 35
3575	38 46 8 24
3576	15 49 23 7
3577	32 44 36 6
3578	31 1 46 12
3579	8 23 41 21
3580	17 50 4 6
3581	1 8 6 19
3582	41 22 19 18
3583	40 9 8 22
3584	50 42 10 22
3585	2 42 38 24
3586	41 18 48 8
3587	33 23 40 28
3588	13 30 44 41
3589	26 50 17 3
3590	48 3 38 21
3591	28 22 32 35
3592	6 11 5 15
3593	6 30 13 33
3594	25 22 40 48
3595	34 49 31 17
3596	19 39 38 31
3597	43 30 2 27
3598	49 11 45 26
3599	50 5 7 19
3600	12 19 27 20
3601	47 19 27 3
3602	16 17 36 1
3603	43 20 45 40
3604	23 1 41 27
3605	33 16 30 10
3606	29 47 20 30
3607	33 12 36 8
3608	10 35 25 23
3609	44 38 37 43
3610	11 39 42 30
3611	47 45 24 41
3612	48 47 17 22
3613	16 22 48 4
3614	25 8 20 7
3615	34 36 7 13
3616	41 18 16 3
3617	25 18 38 27
3618	47 49 29 27
3619	24 6 12 34
3620	16 34 44 41
3621	47 3 24 15
3622	16 46 31 30
3623	6 19 39 11
3624	40 50 46 32
3625	23 4 25 50
3626	29 36 37 26
3627	8 3 42 41
3628	41 32 49 30
3629	11 2 5 26
3630	11 38 45 2
3631	48 43 25 7
3632	6 24 48 5
3633	29 10 36 34
3634	9 34 39 22
3635	23 41 33 50
3636	6 34 36 35
3637	42 33 34 24
3638	31 50 26 37
3639	15 44 33 47
3640	48 10 44 25
3641	43 37 27 45
3642	44 24 50 29
3643	16 18 33 32
3644	18 44 41 9
3645	26 5 25 10
3646	16 13 7 27
3647	38 27 10 33
3648	39 37 40 9
3649	29 45 38 7
3650	37 30 18 10
3651	41 38 23 39
3652	18 40 42 34
3653	21 25 31 26
3654	49 46 18 29
3655	21 29 40 47
3656	26 47 10 9
3657	19 11 26 28
3658	11 19 43 15
3659	20 37 28 10
3660	45 41 32 23
3661	35 46 32 25
3662	38 31 45 30
3663	10 44 7 49
3664	35 36 21 27
3665	1 4 16 26
3666	21 19 40 2
3667	29 34 1 36
3668	12 29 21 39
3669	4 23 28 15
3670	29 12 6 30
3671	45 43 39 24
3672	47 39 27 42
3673	24 31 25 14
3674	26 49 24 33
3675	45 20 33 42
3676	2 39 13 29
3677	29 25 39 1
3678	46 11 44 21
3679	50 33 20 3
3680	23 3 48 34
3681	7 38 20 25
3682	8 17 20 25
3683	1 5 2 37
3684	7 46 37 20
3685	15 25 32 49
3686	42 49 5 26
3687	30 14 25 31
3688	20 6 37 46
3689	50 34 31 14
3690	49 31 18 4
3691	48 5 1 27
3692	9 34 1 44
3693	5 4 45 16
3694	15 2 28 38
3695	26 36 29 33
3696	8 12 5 47
3697	39 25 22 10
3698	16 4 8 39
3699	25 39 43 24
3700	21 43 2 25
3701	18 31 48 35
3702	36 29 27 48
3703	31 11 8 14
3704	34 4 32 19
3705	2 4 1 36
3706	16 4 3 24
3707	8 25 47 26
3708	23 34 1 28
3709	23 27 6 26
3710	12 48 6 15
3711	12 50 37 13
3712	6 11 8 15
3713	50 7 5 18
3714	8 14 39 48
3715	36 30 38 23
3716	18 16 40 17
3717	38 2 11 49
3718	5 26 32 10
3719	21 22 17 1
3720	32 28 7 24
3721	17 44 19 40
3722	39 14 7 20
3723	12 45 5 24
3724	28 44 18 45
3725	9 23 36 34
3726	13 4 9 30
3727	2 35 5 31
3728	22 37 45 24
3729	19 14 9 37
3730	14 46 41 34
3731	38 30 13 9
3732	14 43 34 28
3733	11 38 13 2
3734	27 30 41 6
3735	47 6 33 45
3736	11 20 21 14
3737	27 34 41 6
3738	29 40 25 42
3739	21 23 24 29
3740	19 4 2 36
3741	29 25 16 1
3742	27 33 46 10
3743	4 41 42 15
3744	48 36 19 37
3745	11 12 17 45
3746	50 40 29 38
3747	42 5 32 20
3748	35 7 40 16
3749	21 26 48 12
3750	38 30 11 29
3751	45 42 16 23
3752	10 47 1 4
3753	32 1 47 31
3754	23 15 46 19
3755	37 13 8 31
3756	22 36 30 26
3757	34 4 30 22
3758	48 9 49 5
3759	2 31 14 4
3760	44 18 38 9
3761	27 47 24 28
3762	46 42 23 2
3763	31 33 23 29
3764	37 20 45 49
3765	27 32 24 18
3766	31 12 23 16
3767	45 14 25 29
3768	48 47 32 24
3769	16 6 7 11
3770	9 11 35 47
3771	43 41 38 21
3772	28 49 30 41
3773	24 42 38 37
3774	14 12 31 36
3775	37 38 17 44
3776	43 1 35 47
3777	37 31 21 24
3778	39 30 25 49
3779	41 44 3 2
3780	13 1 46 41
3781	31 25 2 40
3782	9 43 7 6
3783	21 48 32 45
3784	6 40 25 1
3785	2 43 47 35
3786	35 17 31 32
3787	29 14 42 13
3788	37 36 41 10
3789	2 1 43 17
3790	18 35 8 37
3791	17 12 21 47
3792	26 50 21 40
3793	2 47 26 34
3794	50 5 2 23
3795	28 50 24 41
3796	43 46 20 33
3797	44 14 28 13
3798	50 38 17 42
3799	17 21 45 46
3800	11 42 29 21
3801	12 14 34 45
3802	39 18 13 47
3803	42 24 6 22
3804	25 33 47 1
3805	6 1 11 28
3806	38 43 35 3
3807	24 15 9 30
3808	18 41 46 33
3809	1 11 17 5
3810	47 38 32 21
3811	24 13 7 33
3812	48 43 12 7
3813	45 35 11 14
3814	47 40 39 18
3815	29 10 31 3
3816	5 41 15 40
3817	22 6 30 44
3818	11 13 8 44
3819	45 8 5 20
3820	23 6 50 10
3821	50 19 31 10
3822	33 28 50 16
3823	21 2 42 44
3824	38 25 29 2
3825	23 48 31 19
3826	8 48 50 24
3827	35 39 41 47
3828	17 30 40 45
3829	37 21 31 47
3830	49 7 34 24
3831	43 33 31 20
3832	24 30 26 15
3833	33 49 30 40
3834	46 28 29 37
3835	44 33 37 35
3836	29 16 3 50
3837	10 47 41 49
3838	28 26 37 44
3839	48 17 36 19
3840	16 29 6 25
3841	24 49 47 45
3842	12 38 39 47
3843	45 49 11 44
3844	50 5 37 21
3845	10 4 36 26
3846	43 4 22 35
3847	10 47 39 22
3848	27 9 3 21
3849	43 40 48 19
3850	37 45 18 41
3851	1 7 29 22
3852	16 23 39 14
3853	48 45 8 40
3854	35 22 17 39
3855	14 19 28 20
3856	31 9 11 4
3857	36 19 41 44
3858	45 35 22 6
3859	3 43 16 13
3860	16 27 40 32
3861	15 50 49 46
3862	16 12 50 36
3863	15 29 20 27
3864	50 30 19 49
3865	40 44 3 12
3866	2 18 42 4
3867	38 36 42 45
3868	48 3 4 15
3869	21 46 10 35
3870	31 34 10 26
3871	22 41 3 21
3872	12 21 10 4
3873	10 47 14 43
3874	15 40 20 42
3875	29 16 41 13
3876	1 43 6 28
3877	44 38 24 49
3878	16 29 17 41
3879	46 36 45 2
3880	4 35 45 30
3881	5 20 11 32
3882	13 2 27 18
3883	36 20 39 38
3884	27 1 30 18
3885	8 6 49 38
3886	32 5 12 3
3887	47 27 24 18
3888	16 14 33 3
3889	43 23 18 12
3890	18 35 44 7
3891	2 27 35 16
3892	18 11 30 31
3893	12 46 11 40
3894	42 48 37 41
3895	41 39 1 29
3896	38 4 25 22
3897	11 49 40 32
3898	12 34 41 18
3899	39 36 31 20
3900	9 39 37 22
3901	25 45 43 37
3902	25 10 12 43
3903	11 4 6 19
3904	29 38 8 4
3905	36 34 11 16
3906	46 38 14 9
