Students	10000
1485	3 20 32 19
1486	3 50 24 18
1487	8 13 43 12
1488	21 29 26 16
1489	32 37 1 18
1490	11 49 2 47
1491	26 28 7 30
1492	32 20 6 27
1493	39 20 3 40
1494	26 15 37 35
1495	11 6 28 25
1496	10 28 31 14
1497	48 10 8 12
1498	47 36 16 15
1499	2 10 47 26
1500	48 37 21 7
1501	25 38 1 21
1502	14 26 20 32
1503	20 46 44 43
1504	1 24 37 23
1505	16 14 26 9
1506	21 39 37 14
1507	41 6 30 11
1508	16 32 24 7
1509	9 24 11 48
1510	50 32 23 38
1511	49 15 3 14
1512	35 43 40 9
1513	40 46 24 37
1514	10 50 38 36
1515	48 9 24 37
1516	36 33 11 9
1517	43 1 31 45
1518	20 36 30 45
1519	36 27 3 18
1520	50 3 35 48
1521	4 36 49 33
1522	40 7 16 48
1523	29 39 11 18
1524	5 39 22 20
1525	41 13 39 14
1526	8 33 40 44
1527	2 16 1 7
1528	48 27 12 14
1529	42 19 18 28
1530	16 4 46 32
1531	26 39 33 15
1532	17 21 11 18
1533	32 45 11 23
1534	5 10 19 15
1535	4 34 26 25
1536	27 1 43 5
1537	35 8 44 7
1538	20 50 43 11
1539	43 23 8 15
1540	15 49 3 25
1541	50 43 49 44
1542	31 23 8 47
1543	2 24 5 40
1544	42 13 10 19
1545	46 18 33 26
1546	28 6 32 40
1547	44 23 33 21
1548	38 32 24 8
1549	40 35 48 47
1550	36 27 22 43
1551	48 3 14 46
1552	20 44 25 6
1553	35 32 16 20
1554	9 5 1 47
1555	17 13 42 33
1556	8 30 38 2
1557	43 31 40 13
1558	41 21 25 45
1559	46 24 31 49
1560	6 8 38 28
1561	32 43 17 20
1562	3 18 2 25
1563	7 6 44 2
1564	9 21 7 30
1565	7 1 12 39
1566	13 36 42 38
1567	44 12 16 2
1568	39 22 24 33
1569	33 47 18 44
1570	23 39 10 20
1571	6 15 40 30
1572	42 34 30 35
1573	49 48 14 28
1574	30 49 15 34
1575	24 41 1 20
1576	50 15 7 11
1577	11 27 44 32
1578	38 4 29 6
1579	34 31 7 4
1580	12 49 22 2
1581	18 8 36 33
1582	8 10 23 17
1583	18 46 45 49
1584	19 31 23 45
1585	44 4 3 24
1586	45 48 36 9
1587	38 23 43 14
1588	45 35 36 17
1589	33 1 47 24
1590	28 7 13 41
1591	28 15 2 49
1592	20 18 25 19
1593	45 27 42 22
1594	18 9 46 45
1595	19 39 34 4
1596	17 30 26 14
1597	15 42 16 24
1598	1 5 28 23
1599	17 1 16 24
1600	12 46 43 4
1601	39 23 15 48
1602	21 16 34 10
1603	7 14 33 20
1604	16 35 43 48
1605	48 2 8 49
1606	27 30 3 39
1607	23 8 11 39
1608	35 19 25 39
1609	28 14 16 50
1610	27 2 18 37
1611	30 47 50 23
1612	33 46 26 15
1613	11 49 27 14
1614	18 7 25 39
1615	24 12 25 27
1616	17 31 23 42
1617	13 47 1 36
1618	7 29 41 19
1619	13 40 26 14
1620	17 6 44 18
1621	15 38 14 1
1622	21 33 15 44
1623	29 50 43 30
1624	47 5 31 33
1625	47 25 36 39
1626	27 29 10 3
1627	38 30 40 44
1628	28 48 3 36
1629	15 4 40 19
1630	28 9 31 13
1631	43 38 36 22
1632	33 2 17 44
1633	41 37 50 3
1634	4 8 35 22
1635	14 5 32 38
1636	39 1 40 10
1637	7 8 25 10
1638	22 24 16 30
1639	26 10 47 50
1640	41 15 34 24
1641	33 45 40 39
1642	1 19 29 11
1643	22 49 39 16
1644	48 42 40 46
1645	36 39 28 4
1646	31 27 23 47
1647	18 2 37 39
1648	27 37 36 26
1649	4 17 46 39
1650	19 11 7 10
1651	12 42 33 6
1652	22 21 31 32
1653	48 39 23 9
1654	17 23 49 21
1655	24 25 50 22
1656	33 21 2 30
1657	29 1 30 27
1658	19 17 36 27
1659	7 36 42 13
1660	39 48 1 27
1661	31 33 21 36
1662	49 24 3 4
1663	42 15 50 2
1664	14 32 18 21
1665	10 7 2 34
1666	35 18 3 12
1667	36 21 29 33
1668	6 23 28 10
1669	27 34 10 17
1670	42 7 21 4
1671	5 37 46 20
1672	17 30 16 3
1673	6 38 1 2
1674	49 50 4 20
1675	23 19 3 33
1676	25 46 3 12
1677	35 19 3 17
1678	23 22 15 46
1679	47 11 6 9
1680	30 18 47 4
1681	26 21 18 20
1682	34 5 32 15
1683	25 37 46 38
1684	43 12 24 18
1685	50 12 28 11
1686	21 25 34 35
1687	2 8 25 28
1688	22 35 29 30
1689	15 44 18 10
1690	34 10 29 2
1691	11 26 12 50
1692	16 21 46 20
1693	34 24 43 10
1694	23 35 21 27
1695	45 28 35 48
1696	6 13 20 39
1697	18 4 31 49
1698	6 18 41 46
1699	21 10 45 34
1700	13 40 24 26
1701	34 50 41 43
1702	42 5 23 22
1703	14 37 42 6
1704	19 32 7 36
1705	37 1 30 3
1706	34 19 14 12
1707	28 46 11 34
1708	15 17 39 19
1709	41 8 30 50
1710	3 26 12 14
1711	30 43 15 26
1712	9 4 32 45
1713	47 16 10 23
1714	45 16 17 11
1715	30 46 10 8
1716	32 42 30 36
1717	21 5 27 37
1718	14 48 8 43
1719	34 25 43 47
1720	38 3 17 31
1721	30 31 7 9
1722	49 50 45 33
1723	44 50 24 22
1724	41 24 47 48
1725	31 5 38 29
1726	20 3 42 46
1727	33 17 21 34
1728	10 49 33 25
1729	34 24 33 8
1730	10 23 28 13
1731	3 11 12 42
1732	31 11 26 34
1733	19 48 41 18
1734	45 24 15 13
1735	15 23 44 1
1736	4 15 44 47
1737	18 40 28 4
1738	35 40 22 18
1739	2 26 46 18
1740	29 41 5 37
1741	12 48 43 36
1742	36 41 11 39
1743	15 22 37 9
1744	28 13 2 6
1745	36 48 40 47
1746	46 49 47 14
1747	40 49 19 8
1748	26 35 12 44
1749	22 3 37 16
1750	50 28 43 45
1751	3 1 2 24
1752	3 8 16 13
1753	4 27 33 36
1754	16 19 18 36
1755	39 40 31 7
1756	17 10 8 33
1757	18 16 28 34
1758	26 15 30 17
1759	11 18 10 49
1760	20 26 3 46
1761	2 39 41 48
1762	22 41 1 10
1763	9 25 8 12
1764	3 45 4 27
1765	31 36 33 42
1766	33 43 39 13
1767	27 49 39 13
1768	12 23 5 19
1769	4 13 7 38
1770	23 22 37 20
1771	36 13 21 33
1772	50 12 27 30
1773	36 9 2 50
1774	3 6 16 5
1775	12 39 45 29
1776	21 25 47 48
1777	19 24 38 31
1778	6 47 4 25
1779	47 39 14 40
1780	3 28 46 33
1781	21 15 24 34
1782	31 7 41 47
1783	29 11 32 9
1784	36 14 4 2
1785	7 24 36 19
1786	47 9 27 50
1787	24 41 19 47
1788	42 35 6 40
1789	7 29 4 26
1790	35 13 4 12
1791	34 13 44 28
1792	1 40 36 21
1793	20 9 18 4
1794	33 34 1 40
1795	48 37 8 40
1796	29 6 15 17
1797	24 39 11 44
1798	17 18 14 35
1799	32 36 44 34
1800	18 1 25 7
1801	28 24 47 35
1802	40 39 15 45
1803	3 4 21 44
1804	35 5 10 9
1805	4 49 9 20
1806	22 4 33 26
1807	21 23 40 25
1808	14 40 50 38
1809	4 37 44 12
1810	6 18 50 19
1811	22 31 34 2
1812	14 8 5 16
1813	17 12 31 35
1814	9 21 17 22
1815	16 34 33 8
1816	36 40 39 22
1817	25 35 38 7
1818	50 5 31 38
1819	13 48 6 10
1820	8 3 38 13
1821	20 6 4 25
1822	6 24 2 27
1823	42 21 29 16
1824	46 3 37 25
1825	49 34 29 9
1826	38 29 15 19
1827	22 15 14 38
1828	49 41 16 15
1829	10 3 19 40
1830	38 12 7 49
1831	13 24 8 42
1832	3 14 41 40
1833	33 39 11 29
1834	41 28 23 44
1835	27 46 29 13
1836	29 38 25 20
1837	8 47 25 40
1838	37 9 27 12
1839	17 34 3 20
1840	22 7 34 18
1841	40 27 30 36
1842	26 48 8 13
1843	25 15 32 13
1844	28 49 15 12
1845	20 30 48 21
1846	47 5 26 12
1847	33 17 48 27
1848	26 33 8 48
1849	9 24 18 21
1850	26 2 16 31
1851	9 40 11 34
1852	35 15 7 49
1853	41 44 38 10
1854	26 24 38 44
1855	40 42 12 38
1856	3 28 11 13
1857	11 28 19 31
1858	47 17 38 4
1859	6 22 40 43
1860	5 13 18 48
1861	29 47 1 24
1862	19 43 49 16
1863	36 14 1 44
1864	32 14 1 9
1865	1 39 4 14
1866	36 39 44 30
1867	31 21 32 50
1868	11 48 32 5
1869	44 12 5 30
1870	30 10 13 21
1871	26 16 40 49
1872	18 16 17 49
1873	49 28 50 20
1874	20 49 25 38
1875	50 14 43 3
1876	10 39 6 46
1877	15 23 7 32
1878	48 9 22 5
1879	49 42 34 23
1880	4 38 39 40
1881	16 41 19 46
1882	8 32 33 45
1883	20 33 12 43
1884	20 42 22 4
1885	36 34 24 37
1886	45 34 47 20
1887	8 18 49 39
1888	30 50 31 13
1889	14 20 23 28
1890	40 33 3 39
1891	25 45 5 43
1892	30 46 41 43
1893	42 38 4 10
1894	50 11 34 6
1895	26 11 46 12
1896	43 16 9 15
1897	9 26 21 33
1898	8 21 1 3
1899	4 32 2 16
1900	44 4 25 38
1901	47 26 17 24
1902	42 2 28 12
1903	21 27 29 35
1904	3 5 16 43
1905	45 44 35 29
1906	10 39 27 49
1907	39 25 16 37
1908	30 1 23 49
1909	40 14 33 1
1910	23 20 26 9
1911	17 25 4 8
1912	49 15 4 39
1913	11 43 30 47
1914	9 35 43 8
1915	48 27 24 4
1916	22 46 11 41
1917	35 10 48 1
1918	14 18 50 47
1919	4 31 10 43
1920	26 32 44 15
1921	7 27 44 17
1922	39 48 35 20
1923	19 4 1 32
1924	43 50 32 9
1925	49 27 29 19
1926	41 40 30 25
1927	3 37 34 44
1928	3 11 34 30
1929	33 26 15 6
1930	20 1 40 10
1931	9 1 7 5
1932	24 47 15 10
1933	5 3 2 32
1934	32 49 13 24
1935	34 30 24 35
1936	47 33 10 32
1937	50 20 11 29
1938	39 48 24 31
1939	24 7 38 35
1940	43 31 3 7
1941	27 18 15 14
1942	44 43 31 29
1943	27 45 13 30
1944	25 19 18 4
1945	23 25 36 20
1946	42 21 15 26
1947	31 10 48 9
1948	37 40 13 27
1949	21 40 14 13
1950	12 8 5 43
1951	9 5 49 39
1952	30 1 24 44
1953	2 29 15 30
1954	18 23 45 6
1955	23 7 9 25
1956	7 44 50 27
1957	30 20 48 16
1958	37 26 13 30
1959	4 22 34 18
1960	40 1 31 36
1961	3 34 10 42
1962	40 44 38 26
1963	19 15 21 7
1964	15 41 8 14
1965	28 46 41 49
1966	26 31 36 2
1967	21 28 47 41
1968	4 45 18 43
1969	16 29 21 24
1970	18 19 34 23
1971	1 47 8 45
1972	4 22 47 44
1973	5 37 42 18
1974	21 20 12 15
1975	43 27 41 9
1976	11 28 15 16
1977	13 32 5 4
1978	9 38 40 4
1979	49 31 30 22
1980	44 43 10 5
1981	5 9 48 42
1982	18 35 32 17
1983	22 6 25 27
1984	18 31 26 33
1985	17 26 39 47
1986	37 35 38 1
1987	35 33 21 47
1988	47 12 46 30
1989	44 34 38 7
1990	40 10 28 4
1991	11 42 21 9
1992	37 39 42 10
1993	48 14 1 6
1994	38 14 44 4
1995	36 15 33 28
1996	25 28 16 2
1997	23 3 45 2
1998	7 12 14 38
1999	27 20 8 34
2000	40 49 48 9
2001	19 40 8 38
2002	36 8 28 44
2003	45 29 33 10
2004	1 7 26 11
2005	20 15 25 29
2006	19 47 11 32
2007	40 22 31 3
2008	26 25 9 40
2009	4 24 37 23
2010	15 40 49 33
2011	30 18 46 28
2012	47 5 9 3
2013	35 48 43 46
2014	23 12 36 33
2015	1 27 10 40
2016	35 7 42 11
2017	40 35 30 39
2018	38 39 4 41
2019	24 11 26 36
2020	19 32 48 9
2021	43 39 24 18
2022	13 30 16 31
2023	10 48 50 26
2024	36 24 23 34
2025	35 9 12 11
2026	36 10 34 43
2027	38 29 34 36
2028	45 37 4 6
2029	30 14 25 2
2030	50 44 24 42
2031	31 41 13 50
2032	12 40 9 3
2033	10 24 50 43
2034	47 33 27 1
2035	13 34 38 16
2036	35 4 36 41
2037	23 48 43 37
2038	28 13 32 9
2039	45 50 49 22
2040	35 17 12 16
2041	23 22 8 42
2042	22 39 44 29
2043	42 13 31 48
2044	19 41 6 10
2045	31 10 38 33
2046	3 1 47 9
2047	17 14 4 18
2048	19 34 8 29
2049	48 21 32 34
2050	7 39 10 42
2051	18 36 20 24
2052	39 3 46 35
2053	36 31 8 2
2054	45 15 35 24
2055	1 46 19 16
2056	6 18 47 41
2057	37 44 26 15
2058	24 6 18 36
2059	33 36 13 37
2060	17 14 15 35
2061	10 35 3 43
2062	36 1 17 13
2063	4 9 35 19
2064	27 1 43 16
2065	6 42 7 37
2066	27 43 5 20
2067	3 50 45 17
2068	2 49 16 44
2069	36 15 13 41
2070	18 8 29 19
2071	24 36 42 8
2072	30 6 42 32
2073	8 22 28 26
2074	47 15 3 45
2075	25 46 30 48
2076	49 45 25 7
2077	6 8 2 32
2078	22 38 37 27
2079	32 11 26 40
2080	49 21 15 42
2081	22 50 49 47
2082	25 43 42 19
2083	39 33 36 49
2084	10 4 16 26
2085	12 17 23 44
2086	36 4 44 25
2087	13 25 5 9
2088	32 37 21 28
2089	2 25 5 36
2090	29 33 36 43
2091	42 16 1 19
2092	8 47 50 24
2093	3 9 19 30
2094	31 6 18 4
2095	35 17 46 1
2096	32 22 23 8
2097	29 31 38 43
2098	42 31 8 25
2099	43 28 41 19
2100	22 18 37 40
2101	27 18 50 48
2102	42 37 2 29
2103	20 14 39 45
2104	22 47 35 36
2105	13 3 7 42
2106	24 31 5 7
2107	22 11 21 17
2108	28 18 17 31
2109	47 25 15 18
2110	26 9 15 44
2111	26 46 29 25
2112	44 39 34 35
2113	14 17 32 10
2114	35 1 3 7
2115	31 42 13 41
2116	37 41 17 12
2117	8 26 46 43
2118	47 34 4 45
2119	37 3 7 46
2120	40 49 34 19
2121	43 32 30 14
2122	34 35 30 36
2123	24 29 46 20
2124	40 45 9 46
2125	24 48 32 2
2126	4 2 3 15
2127	12 44 16 31
2128	32 31 38 34
2129	20 7 31 10
2130	22 42 14 17
2131	3 45 2 33
2132	10 16 18 44
2133	11 8 17 24
2134	40 12 8 30
2135	11 23 45 48
2136	46 2 21 16
2137	45 14 32 15
2138	45 21 10 48
2139	15 9 24 10
2140	1 47 10 16
2141	8 28 26 3
2142	4 12 23 16
2143	37 44 45 29
2144	38 5 42 21
2145	37 16 10 4
2146	10 46 25 16
2147	35 46 24 19
2148	5 11 7 37
2149	23 44 10 36
2150	35 46 50 21
2151	34 22 21 47
2152	26 50 5 37
2153	22 6 23 21
2154	3 35 22 40
2155	40 2 13 20
2156	22 8 44 3
2157	14 17 31 44
2158	19 39 5 13
2159	43 29 21 45
2160	6 11 14 37
2161	1 9 24 37
2162	2 26 3 15
2163	37 46 38 24
2164	38 39 2 46
2165	36 42 26 11
2166	35 43 11 16
2167	44 18 49 30
2168	28 49 13 19
2169	32 19 44 38
2170	10 39 50 4
2171	30 28 40 19
2172	7 41 8 29
2173	20 24 22 39
2174	45 21 17 12
2175	13 21 24 10
2176	29 38 43 49
2177	41 13 18 32
2178	33 46 30 1
2179	10 9 27 21
2180	7 15 5 32
2181	40 43 38 21
2182	43 41 28 30
2183	35 48 11 40
2184	5 40 12 25
2185	3 23 2 43
2186	18 14 15 3
2187	34 35 49 8
2188	20 12 6 41
2189	44 42 47 5
2190	4 31 43 3
2191	29 20 44 21
2192	19 15 10 7
2193	36 41 38 46
2194	50 43 37 12
2195	6 27 11 33
2196	49 34 11 3
2197	30 27 19 45
2198	16 4 2 17
2199	37 25 12 9
2200	18 26 43 5
2201	36 3 40 19
2202	40 29 35 2
2203	32 7 50 10
2204	6 13 37 10
2205	36 4 39 1
2206	11 8 27 48
2207	31 24 49 10
2208	37 28 35 27
2209	6 38 50 39
2210	34 2 37 44
2211	5 4 32 37
2212	9 24 45 10
2213	41 20 46 15
2214	14 12 8 26
2215	39 5 12 26
2216	37 49 20 7
2217	15 37 9 10
2218	25 3 30 5
2219	49 31 5 21
2220	33 8 48 23
2221	12 36 25 37
2222	47 38 31 18
2223	47 31 22 21
2224	17 20 25 3
2225	50 6 41 26
2226	36 30 34 23
2227	40 21 29 5
2228	48 2 37 13
2229	39 50 10 34
2230	2 10 16 15
2231	7 43 26 37
2232	48 12 1 45
2233	33 4 49 46
2234	5 50 26 11
2235	25 40 46 13
2236	36 14 7 22
2237	34 17 19 15
2238	4 7 29 16
2239	9 21 26 39
2240	42 24 10 1
2241	43 10 31 50
2242	46 34 21 50
2243	12 49 20 9
2244	47 10 39 4
2245	23 24 25 50
2246	50 21 28 32
2247	40 39 10 44
2248	36 19 18 47
2249	47 6 7 1
2250	25 35 15 8
2251	15 37 13 1
2252	21 12 8 42
2253	2 12 18 1
2254	7 22 47 35
2255	37 46 27 28
2256	26 7 2 27
2257	27 12 41 47
2258	19 35 39 24
2259	20 42 45 14
2260	16 8 11 3
2261	28 19 38 27
2262	21 15 47 42
2263	18 16 49 31
2264	37 49 40 39
2265	32 6 31 49
2266	30 8 19 17
2267	37 22 7 5
2268	38 26 21 8
2269	45 18 50 17
2270	16 18 38 25
2271	21 32 44 17
2272	32 25 47 28
2273	5 38 2 9
2274	17 48 14 47
2275	39 24 42 20
2276	14 46 32 4
2277	6 38 2 24
2278	7 37 18 23
2279	11 30 48 41
2280	11 1 37 20
2281	3 31 13 41
2282	26 30 17 3
2283	40 12 41 3
2284	49 13 45 38
2285	2 38 14 36
2286	17 5 48 21
2287	2 43 42 48
2288	27 12 38 17
2289	43 5 2 15
2290	36 38 11 40
2291	40 3 13 49
2292	7 12 36 48
2293	15 14 30 18
2294	30 7 2 34
2295	32 38 6 48
2296	27 7 18 46
2297	27 23 4 6
2298	41 32 19 42
2299	37 23 43 29
2300	22 44 47 48
2301	18 21 10 30
2302	17 22 47 36
2303	42 15 18 11
2304	19 37 4 42
2305	25 41 3 19
2306	34 20 3 21
2307	46 17 48 26
2308	12 35 25 19
2309	23 32 44 12
2310	33 37 44 32
2311	16 23 28 20
2312	12 16 45 3
2313	6 8 29 37
2314	10 21 19 45
2315	26 32 14 19
2316	27 40 10 3
2317	9 11 47 27
2318	20 9 18 23
2319	15 2 19 28
2320	15 21 39 33
2321	17 39 45 9
2322	15 5 19 45
2323	46 48 35 47
2324	35 2 44 11
2325	17 13 25 38
2326	11 39 44 23
2327	22 31 13 38
2328	12 4 7 17
2329	38 33 44 49
2330	18 17 11 24
2331	50 40 15 13
2332	31 2 43 33
2333	15 46 28 17
2334	47 50 40 39
2335	39 2 28 31
2336	33 25 10 28
2337	9 5 21 17
2338	49 12 9 45
2339	47 9 19 46
2340	28 8 34 30
2341	47 24 28 41
2342	11 12 22 5
2343	6 39 10 30
2344	27 20 4 50
2345	6 39 14 29
2346	11 34 16 45
2347	4 3 5 31
2348	39 44 46 2
2349	31 19 47 34
2350	24 31 45 6
2351	27 38 16 20
2352	7 47 1 6
2353	39 33 25 29
2354	7 16 4 23
2355	26 27 21 3
2356	38 34 30 35
2357	35 15 46 40
2358	49 23 45 36
2359	44 35 43 36
2360	6 32 9 49
2361	16 13 34 31
2362	21 23 6 49
2363	16 41 7 25
2364	4 22 19 25
2365	25 41 9 18
2366	19 6 4 17
2367	15 23 6 31
2368	9 29 45 23
2369	10 6 18 17
2370	29 50 42 30
2371	15 4 8 42
2372	28 34 15 44
2373	2 31 37 42
2374	14 12 33 25
2375	24 16 3 46
2376	8 5 10 20
2377	21 43 27 49
2378	22 12 19 46
2379	24 28 5 47
2380	33 5 50 20
2381	47 24 49 26
2382	27 41 2 17
2383	16 6 29 14
2384	27 40 10 44
2385	26 46 31 18
2386	9 44 39 25
2387	15 42 34 19
2388	31 19 12 21
2389	2 26 5 22
2390	20 46 43 1
2391	46 44 48 29
2392	26 21 1 33
2393	31 42 21 45
2394	26 32 7 11
2395	34 22 28 11
2396	13 41 21 1
2397	46 25 32 17
2398	3 5 34 41
2399	2 13 36 20
2400	8 19 27 32
2401	37 44 50 32
2402	10 42 5 21
2403	1 47 23 3
2404	42 27 44 24
2405	42 10 8 12
2406	17 28 22 41
2407	2 43 30 46
2408	12 14 35 39
2409	35 18 46 1
2410	15 33 7 35
2411	23 10 24 27
2412	22 15 50 23
2413	2 25 6 40
2414	19 27 49 32
2415	48 47 8 46
2416	38 42 31 14
2417	40 34 19 9
2418	26 41 24 13
2419	27 46 31 40
2420	50 4 37 39
2421	23 24 10 46
2422	46 35 30 22
2423	16 40 45 47
2424	21 28 42 2
2425	15 26 42 47
2426	34 29 48 23
2427	19 34 47 36
2428	30 5 43 12
2429	8 20 40 49
2430	13 22 19 6
2431	49 34 1 10
2432	4 8 42 28
2433	23 18 22 26
2434	14 13 10 35
2435	3 11 28 7
2436	29 26 33 45
2437	42 37 47 46
2438	28 4 10 29
2439	14 24 30 18
2440	8 34 6 47
2441	38 3 13 17
2442	27 31 36 39
2443	37 28 16 4
2444	5 27 26 22
2445	47 29 12 39
2446	16 36 6 35
2447	4 3 47 6
2448	12 47 25 15
2449	15 24 40 50
2450	47 25 24 8
2451	38 37 44 45
2452	29 32 38 42
2453	26 12 7 45
2454	34 44 39 37
2455	12 9 4 42
2456	4 36 32 7
2457	28 26 43 3
2458	39 45 22 8
2459	9 10 13 41
2460	1 2 40 48
2461	1 2 14 11
2462	23 3 10 28
2463	18 20 44 8
2464	43 23 10 3
2465	8 31 10 25
2466	17 19 31 15
2467	18 17 20 30
2468	30 23 2 7
2469	37 1 31 15
2470	15 7 36 32
2471	1 49 25 35
2472	44 35 31 37
2473	17 43 27 22
2474	19 27 4 44
2475	20 5 38 45
2476	25 16 15 21
2477	24 35 25 47
2478	16 36 27 44
2479	20 24 1 5
2480	2 27 21 5
2481	38 15 19 23
2482	29 34 19 45
2483	6 23 20 50
2484	7 2 48 49
2485	9 41 4 8
2486	3 41 11 22
2487	10 26 12 30
2488	8 15 14 3
2489	41 38 32 22
2490	39 17 24 28
2491	33 2 41 22
2492	26 16 33 14
2493	29 33 32 12
2494	41 27 34 40
2495	18 23 8 3
2496	10 12 40 20
2497	45 42 5 22
2498	48 44 16 30
2499	48 35 7 2
2500	18 30 36 14
2501	5 7 20 28
2502	12 48 13 2
2503	6 37 7 45
2504	31 28 38 34
2505	20 31 22 35
2506	24 40 36 23
2507	29 20 9 6
2508	36 24 3 21
2509	43 35 36 39
2510	41 16 47 26
2511	5 17 37 40
2512	42 22 24 37
2513	5 24 22 8
2514	26 10 19 9
2515	35 11 17 21
2516	8 19 41 1
2517	36 26 9 4
2518	36 8 49 32
2519	44 8 42 20
2520	35 2 47 8
2521	1 29 6 43
2522	41 10 27 28
2523	31 33 15 11
2524	42 34 5 43
2525	17 1 8 26
2526	47 14 22 50
2527	9 49 20 40
2528	37 13 4 40
2529	6 20 23 21
2530	46 29 11 25
2531	3 18 50 30
2532	6 37 42 25
2533	29 13 24 47
2534	20 47 5 11
2535	5 49 45 14
2536	37 10 38 14
2537	31 50 37 33
2538	3 39 41 48
2539	28 5 21 42
2540	41 18 46 9
2541	23 5 7 43
2542	17 18 42 12
2543	26 13 27 42
2544	45 32 50 11
2545	48 10 46 21
2546	31 12 7 9
2547	31 34 36 8
2548	34 36 28 38
2549	39 3 15 32
2550	38 42 17 36
2551	1 24 32 7
2552	44 36 25 33
2553	23 41 30 3
2554	3 47 26 38
2555	6 7 8 9
2556	38 30 19 42
2557	12 4 33 13
2558	4 13 18 46
2559	40 43 38 11
2560	48 19 31 42
2561	50 17 22 20
2562	41 30 17 20
2563	24 42 6 46
2564	48 23 39 18
2565	9 21 17 8
2566	33 26 28 14
2567	21 40 24 41
2568	16 8 2 27
2569	31 36 26 11
2570	12 44 50 23
2571	46 45 30 15
2572	35 2 36 48
2573	39 6 21 9
2574	23 6 40 31
2575	44 13 4 27
2576	48 49 36 32
2577	39 49 46 9
2578	6 39 49 36
2579	16 7 8 34
2580	12 19 42 45
2581	11 2 45 33
2582	17 12 9 29
2583	44 41 10 39
2584	6 27 36 21
2585	49 35 1 23
2586	6 29 10 49
2587	20 48 38 7
2588	24 45 44 16
2589	1 45 29 5
2590	33 31 13 29
2591	48 29 36 2
2592	22 46 50 1
2593	9 24 22 16
2594	37 5 6 48
2595	29 18 45 17
2596	31 18 33 34
2597	40 11 3 48
2598	25 42 10 21
2599	26 15 32 47
2600	43 41 45 10
2601	49 21 8 46
2602	8 46 41 25
2603	50 29 19 47
2604	24 47 18 36
2605	45 19 2 44
2606	13 19 23 9
2607	17 38 25 50
2608	19 41 31 15
2609	21 28 12 8
2610	6 19 50 14
2611	47 36 35 49
2612	8 4 43 38
2613	18 35 4 20
2614	4 1 25 47
2615	9 39 50 36
2616	21 23 18 27
2617	11 46 14 38
2618	27 29 16 28
2619	22 26 30 6
2620	33 50 43 10
2621	5 30 27 26
2622	7 5 35 12
2623	12 43 48 29
2624	5 8 34 6
2625	6 46 27 49
2626	40 42 7 49
2627	43 28 15 40
2628	20 44 35 1
2629	4 39 16 36
2630	4 3 15 26
2631	13 45 20 30
2632	25 22 36 1
2633	4 14 40 21
2634	7 36 14 19
2635	6 35 40 41
2636	31 45 3 29
2637	32 11 9 24
2638	13 12 6 3
2639	38 1 12 46
2640	4 36 11 23
2641	16 26 28 46
2642	43 11 5 20
2643	9 21 48 17
2644	20 2 13 10
2645	38 45 8 30
2646	34 23 26 37
2647	40 33 27 30
2648	29 12 13 31
2649	38 26 25 19
2650	39 15 5 9
2651	3 32 28 30
2652	20 36 24 33
2653	28 37 31 11
2654	16 9 15 20
2655	26 16 7 35
2656	16 22 3 35
2657	31 36 45 34
2658	8 10 31 7
2659	18 34 38 39
2660	42 11 17 27
2661	16 5 49 45
2662	32 47 12 11
2663	25 44 43 28
2664	43 25 30 29
2665	33 29 28 17
2666	4 39 17 31
2667	38 27 45 50
2668	44 21 11 18
2669	14 31 19 24
2670	37 4 38 3
2671	30 36 45 19
2672	19 36 34 29
2673	1 17 43 29
2674	21 37 8 9
2675	50 3 5 26
2676	50 11 14 38
2677	1 20 29 42
2678	29 18 31 8
2679	44 1 3 18
2680	37 50 21 16
2681	36 16 2 15
2682	14 9 17 31
2683	10 44 31 24
2684	22 17 1 16
2685	11 41 3 28
2686	23 25 11 19
2687	49 17 37 36
2688	4 36 32 50
2689	22 26 41 9
2690	31 36 37 47
2691	14 1 11 40
2692	35 11 50 38
2693	27 31 46 39
2694	1 34 29 21
2695	21 13 7 4
2696	45 11 42 41
2697	1 37 13 24
2698	3 24 12 19
2699	6 7 5 45
2700	11 23 12 26
2701	9 49 38 12
2702	32 8 28 16
2703	18 35 50 16
2704	26 39 40 2
2705	10 14 50 37
2706	32 40 47 19
2707	38 32 25 29
2708	11 20 47 22
2709	4 50 46 42
2710	42 43 28 35
2711	29 9 14 23
2712	15 32 9 39
2713	1 50 2 44
2714	3 41 39 10
2715	31 25 37 6
2716	5 17 27 43
2717	33 14 43 2
2718	6 37 22 30
2719	3 42 22 24
2720	46 2 12 20
2721	11 12 13 20
2722	48 37 27 24
2723	37 11 42 13
2724	25 33 11 14
2725	41 4 48 40
2726	11 41 32 29
2727	7 48 26 24
2728	45 39 47 4
2729	3 4 15 27
2730	44 31 37 27
2731	26 46 13 27
2732	18 47 7 36
2733	16 29 10 50
2734	16 10 45 34
2735	46 9 6 27
2736	19 6 8 48
2737	2 6 20 39
2738	34 8 17 42
2739	28 11 43 21
2740	31 17 14 50
2741	42 8 43 39
2742	44 4 5 27
2743	25 47 8 10
2744	47 50 23 45
2745	21 13 11 43
2746	26 9 23 40
2747	11 23 39 9
2748	17 23 13 16
2749	20 7 44 35
2750	42 12 49 40
2751	50 45 12 38
2752	48 1 37 5
2753	15 4 46 7
2754	25 42 18 10
2755	4 32 37 1
2756	1 30 33 27
