Course	Room	Teacher	Time	Students
2650	30	8434	0	
2651	30	3363	0	
2652	30	7204	0	
2653	30	2771	0	
2654	30	8413	0	
2655	30	189	0	
2656	30	4007	0	
2657	30	8964	0	
2658	30	173	0	
2659	30	5316	0	
2660	30	6619	0	
2661	30	6903	0	
2662	30	6736	0	
2663	30	2977	0	
2664	30	5459	0	
2665	30	8962	0	
2666	30	7704	0	
2667	30	7244	0	
2668	30	8779	0	
2669	30	6724	0	
2670	30	9251	0	
2671	30	6504	0	
2672	30	3869	0	
2673	30	4056	0	
2674	30	1948	0	
2675	30	9499	0	
2676	30	7735	0	
2677	30	3133	0	
2678	30	2595	0	
2679	30	5439	0	
2680	30	4253	0	
2681	30	5267	0	
2682	30	4916	0	
2683	30	8862	0	
2684	30	159	0	
2685	30	7142	0	
2686	30	8443	0	
2687	30	4991	0	
2688	30	6372	0	
2689	30	5401	0	
2690	30	2921	0	
2691	30	8286	0	
2692	30	4348	0	
2693	30	598	0	
2694	30	3446	0	
2695	30	9048	0	
2696	30	9728	0	
2697	30	333	0	
2698	30	9723	0	
2699	30	1028	0	
2700	30	8641	0	
2701	30	5891	0	
2702	30	9198	0	
2703	30	2596	0	
2704	30	3545	0	
2705	30	3757	0	
2706	30	6404	0	
2707	30	3767	0	
2708	30	1041	0	
2709	30	7111	0	
2710	30	6740	0	
2711	30	5724	0	
2712	30	1671	0	
2713	30	1414	0	
2714	30	2447	0	
2715	30	6621	0	
2716	30	7888	0	
2717	30	2640	0	
2718	30	8472	0	
2719	30	5805	0	
2720	30	6735	0	
2721	30	3876	0	
2722	30	9006	0	
2723	30	8047	0	
2724	30	6925	0	
2725	30	6931	0	
2726	5	169	8	9
2727	30	449	0	
2728	30	9415	0	
2729	30	145	0	
2730	30	3306	0	
2731	30	3155	0	
2732	30	7240	0	
2733	30	2894	0	
2734	30	4402	0	
2735	30	3857	0	
2736	30	3394	0	
2737	30	5058	0	
2738	30	5887	0	
2739	30	9443	0	
2740	30	8260	0	
2741	30	7924	0	
2742	30	9580	0	
2743	30	1586	0	
2744	30	1136	0	
2745	30	7040	0	
2746	30	9391	0	
2747	30	1699	0	
2748	30	3829	0	
2749	30	9141	0	
2750	30	2754	0	
2751	30	8695	0	
2752	30	7883	0	
2753	30	5146	0	
2754	30	2750	0	
2755	30	432	0	
2756	30	7256	0	
2757	30	2413	0	
2758	30	7152	0	
2759	30	6376	0	
2760	30	1248	0	
2761	30	9950	0	
2762	30	4566	0	
2763	30	8723	0	
2764	30	5845	0	
2765	30	2310	0	
2766	30	7779	0	
2767	30	7568	0	
2768	30	6161	0	
2769	30	4399	0	
2770	30	1942	0	
2771	30	2653	0	
2772	30	4906	0	
2773	30	3374	0	
2774	30	7736	0	
2775	30	2278	0	
2776	30	4310	0	
2777	30	6428	0	
2778	30	1362	0	
2779	30	7252	0	
2780	30	1486	0	
2781	30	6962	0	
2782	30	4285	0	
2783	30	6869	0	
2784	30	448	0	
2785	30	624	0	
2786	30	5341	0	
2787	30	6036	0	
2788	30	4187	0	
2789	30	8140	0	
2790	30	4113	0	
2791	30	4257	0	
2792	30	3086	0	
2793	30	4549	0	
2794	30	9808	0	
2795	30	4750	0	
2796	30	7233	0	
2797	30	6867	0	
2798	30	3803	0	
2799	30	5468	0	
2800	30	437	0	
2801	30	9893	0	
2802	30	9045	0	
2803	30	3057	0	
2804	30	344	0	
2805	30	5605	0	
2806	21	5863	0	28
2807	30	1117	0	
2808	30	239	0	
2809	30	2360	0	
2810	30	8799	0	
2811	30	6969	0	
2812	30	1762	0	
2813	30	111	0	
2814	19	978	3	2
2815	30	5728	0	
2816	30	4666	0	
2817	30	5249	0	
2818	30	8233	0	
2819	30	7074	0	
2820	30	3773	0	
2821	30	7037	0	
2822	30	1931	0	
2823	30	26	0	
2824	30	356	0	
2825	30	4716	0	
2826	30	5765	0	
2827	30	9277	0	
2828	30	2856	0	
2829	30	7956	0	
2830	30	166	0	
2831	30	8662	0	
2832	30	2970	0	
2833	30	4390	0	
2834	30	3659	0	
2835	30	2272	0	
2836	30	8805	0	
2837	30	3411	0	
2838	30	9846	0	
2839	30	6558	0	
2840	30	252	0	
2841	30	7870	0	
2842	30	9207	0	
2843	30	5028	0	
2844	30	301	0	
2845	30	1894	0	
2846	30	3908	0	
2847	30	1313	0	
2848	30	1910	0	
2849	30	9188	0	
2850	30	1856	0	
2851	30	8170	0	
2852	30	7454	0	
2853	30	9599	0	
2854	30	5428	0	
2855	30	2351	0	
2856	30	2828	0	
2857	10	5382	0	24
2858	30	9110	0	
2859	30	5514	0	
2860	30	4961	0	
2861	30	2031	0	
2862	30	2882	0	
2863	30	8183	0	
2864	30	6806	0	
2865	30	6439	0	
2866	30	2628	0	
2867	30	8998	0	
2868	30	2061	0	
2869	30	7684	0	
2870	30	5477	0	
2871	30	9404	0	
2872	30	63	0	
2873	30	2578	0	
2874	30	355	0	
2875	30	8252	0	
2876	30	3901	0	
2877	30	2437	0	
2878	30	3489	0	
2879	30	1373	0	
2880	30	7738	0	
2881	30	7995	0	
2882	30	2862	0	
2883	30	7782	0	
2884	30	544	0	
2885	7	540	7	
2886	30	4256	0	
2887	30	8159	0	
2888	30	2985	0	
2889	30	4938	0	
2890	30	4159	0	
2891	30	1987	0	
2892	30	1445	0	
2893	30	1060	0	
2894	30	2733	0	
2895	30	9526	0	
2896	30	9650	0	
2897	30	5463	0	
2898	30	8585	0	
2899	30	1157	0	46
2900	30	1386	0	
2901	30	2032	0	
2902	30	5739	0	
2903	30	8624	0	
2904	30	7109	0	
2905	30	8717	0	
2906	30	797	0	
2907	30	3307	0	
2908	30	9902	0	
2909	30	7702	0	
2910	30	279	0	
2911	30	7552	0	
2912	30	2203	0	
2913	30	4641	0	
2914	30	1432	0	
2915	30	8232	0	
2916	30	5103	0	
2917	30	3081	0	
2918	30	8588	0	
2919	30	4251	0	
2920	30	884	0	
2921	30	2690	0	
2922	30	1652	0	
2923	26	9040	8	37
2924	30	5520	0	
2925	30	175	0	
2926	30	4004	0	
2927	30	2230	0	
2928	30	7274	0	
2929	30	13	0	
2930	30	6707	0	
2931	30	9969	0	
2932	30	1250	0	
2933	30	5480	0	
2934	30	977	0	
2935	30	2274	0	
2936	30	3426	0	
2937	30	8003	0	
2938	30	6777	0	
2939	30	4694	0	
2940	30	3617	0	
2941	30	9869	0	
2942	30	3812	0	
2943	30	8875	0	
2944	30	4491	0	
2945	30	6076	0	
2946	30	4459	0	
2947	30	412	0	
2948	30	9161	0	
2949	30	2122	0	
2950	30	336	0	
2951	30	4980	0	
2952	30	4289	0	
2953	30	8804	0	
2954	30	5140	0	
2955	30	2311	0	
2956	30	7959	0	
2957	30	454	0	
2958	30	2183	0	
2959	30	7442	0	
2960	30	6115	0	
2961	30	6238	0	
2962	30	3577	0	
2963	30	9419	0	
2964	30	6706	0	
2965	30	4544	0	
2966	30	9387	0	
2967	30	2981	0	
2968	30	6241	0	
2969	30	9131	0	
2970	30	2832	0	
2971	30	9711	0	
2972	30	19	0	
2973	30	1703	0	
2974	30	2398	0	
2975	30	8471	0	
2976	30	1085	0	
2977	30	2663	0	
2978	30	2577	0	
2979	30	4580	0	
2980	30	7944	0	
2981	30	2967	0	
2982	30	398	0	
2983	30	6383	0	
2984	30	3755	0	
2985	30	2888	0	
2986	30	5730	0	
2987	30	8281	0	
2988	30	5296	0	
2989	30	2421	0	
2990	30	8595	0	82
2991	30	3193	0	
2992	30	7234	0	
2993	30	7585	0	
2994	30	3861	0	
2995	30	6650	0	
2996	30	9476	0	
2997	30	6665	0	
2998	30	4070	0	
2999	30	6881	0	
3000	30	9622	0	
3001	30	433	0	
3002	30	9685	0	
3003	30	9	0	
3004	30	3451	0	
3005	30	6188	0	
3006	30	6709	0	
3007	30	5230	0	
3008	30	866	0	
3009	30	7602	0	
3010	30	1958	0	
3011	30	4517	0	
3012	30	7731	0	
3013	30	1035	0	
3014	30	9961	0	
3015	30	1338	0	
3016	30	1792	0	
3017	30	9399	0	
3018	30	6731	0	
3019	30	8477	0	
3020	30	9432	0	
3021	30	331	0	
3022	30	77	0	
3023	30	7314	0	
3024	30	2597	0	
3025	30	1972	0	
3026	30	4300	0	
3027	30	757	0	
3028	30	9922	0	
3029	30	3689	0	
3030	19	877	6	
3031	30	655	0	
3032	30	1360	0	
3033	30	7309	0	
3034	30	4949	0	
3035	30	7193	0	
3036	30	4567	0	
3037	30	8632	0	
3038	30	8878	0	
3039	30	920	0	
3040	30	4074	0	
3041	30	8150	0	
3042	30	6014	0	
3043	30	7470	0	
3044	30	1685	0	
3045	30	5064	0	
3046	30	7133	0	
3047	30	4834	0	
3048	30	6391	0	
3049	30	1465	0	
3050	30	6011	0	
3051	30	6879	0	
3052	30	8743	0	
3053	30	975	0	
3054	30	2209	0	
3055	30	4201	0	
3056	30	7191	0	
3057	30	2803	0	
3058	30	3877	0	
3059	30	1065	0	
3060	30	2370	0	
3061	30	1066	0	
3062	30	154	0	
3063	30	1872	0	
3064	30	6386	0	
3065	30	3786	0	
3066	30	7814	0	
3067	30	9001	0	
3068	30	5726	0	
3069	30	3304	0	
3070	30	3834	0	
3071	30	4520	0	
3072	30	1603	0	
3073	30	7217	0	
3074	30	1462	0	
3075	30	5084	0	
3076	30	8502	0	
3077	30	5353	0	
3078	30	3847	0	
3079	30	1256	0	
3080	30	372	0	
3081	30	2917	0	
3082	30	3591	0	
3083	30	8092	0	
3084	30	9755	0	
3085	30	4188	0	
3086	30	2792	0	
3087	30	517	0	
3088	30	5444	0	
3089	30	8107	0	
3090	30	5615	0	
3091	30	2438	0	
3092	30	3189	0	
3093	30	9897	0	
3094	30	2014	0	
3095	30	4785	0	
3096	30	5673	0	
3097	30	9586	0	
3098	30	9831	0	
3099	30	7589	0	
3100	30	9804	0	
3101	30	7826	0	
3102	30	8841	0	
3103	30	7911	0	
3104	30	2358	0	
3105	30	6369	0	
3106	30	6557	0	
3107	30	9097	0	
3108	30	7242	0	
3109	30	7446	0	
3110	30	5392	0	
3111	30	7075	0	
3112	30	5916	0	
3113	30	1241	0	
3114	30	1997	0	
3115	30	6519	0	
3116	30	7134	0	
3117	30	7527	0	
3118	30	6221	0	
3119	30	3654	0	
3120	30	9819	0	
3121	30	7449	0	
3122	30	257	0	
3123	30	9817	0	
3124	30	1569	0	
3125	30	6630	0	
3126	30	6419	0	
3127	30	6382	0	
3128	30	7154	0	
3129	30	3816	0	
3130	30	567	0	
3131	30	1935	0	
3132	30	6189	0	
3133	30	2677	0	
3134	30	5544	0	
3135	30	1022	0	
3136	30	8251	0	
3137	30	1559	0	
3138	30	7799	0	
3139	30	5310	0	
3140	30	5858	0	
3141	30	992	0	
3142	30	8840	0	
3143	15	8503	2	1
3144	30	6277	0	
3145	30	7638	0	
3146	30	5178	0	
3147	30	9782	0	
3148	30	2038	0	
3149	30	6783	0	
3150	30	3350	0	
3151	30	2063	0	
3152	30	9242	0	
3153	30	1048	0	
3154	30	6870	0	
3155	30	2731	0	
3156	30	5490	0	
3157	30	2400	0	
3158	30	8921	0	
3159	30	7793	0	
3160	30	1775	0	
3161	30	1080	0	
3162	30	1857	0	
3163	30	390	0	
3164	30	8577	0	
3165	30	6422	0	
3166	30	9477	0	
3167	30	7374	0	
3168	30	5137	0	
3169	30	7490	0	
3170	30	9872	0	
3171	30	8026	0	
3172	30	4723	0	
3173	30	1345	0	
3174	30	7225	0	
3175	30	3259	0	
3176	30	7352	0	
3177	30	4342	0	
3178	30	9321	0	
3179	30	4704	0	
3180	30	6142	0	
3181	30	7842	0	
3182	30	4096	0	
3183	30	4873	0	
3184	30	9512	0	
3185	30	7127	0	
3186	29	1268	5	5
3187	30	8584	0	
3188	30	8237	0	
3189	30	3092	0	
3190	30	7119	0	
3191	30	8066	0	
3192	30	3565	0	
3193	30	2991	0	
3194	30	4585	0	
3195	30	3789	0	
3196	30	9008	0	
3197	30	86	0	
3198	30	1170	0	
3199	30	2214	0	
3200	30	2396	0	
3201	30	3550	0	
3202	30	1299	0	
3203	30	5218	0	
3204	30	4469	0	
3205	30	6103	0	
3206	30	3903	0	
3207	30	1696	0	
3208	30	6411	0	
3209	30	2621	0	
3210	30	3476	0	
3211	30	9604	0	
3212	30	4811	0	
3213	30	8630	0	
3214	30	6122	0	
3215	30	2515	0	
3216	30	6426	0	
3217	30	8247	0	
3218	30	2451	0	
3219	30	8980	0	
3220	30	4321	0	
3221	30	4777	0	
3222	30	712	0	
3223	30	5942	0	
3224	30	8895	0	
3225	30	223	0	
3226	30	8359	0	
3227	30	989	0	
3228	30	4092	0	
3229	30	9913	0	
3230	30	1454	0	
3231	30	9534	0	
3232	30	7760	0	
3233	30	2550	0	
3234	30	7028	0	
3235	30	8945	0	
3236	30	3599	0	
3237	30	1578	0	
3238	30	3436	0	
3239	30	2472	0	
3240	30	8514	0	
3241	30	2439	0	
3242	30	6778	0	
3243	30	9992	0	
3244	30	7926	0	
3245	30	2047	0	
3246	30	8191	0	
3247	30	3685	0	
3248	30	7918	0	
3249	30	3560	0	
3250	30	1690	0	
3251	30	9787	0	
3252	30	289	0	
3253	9	9747	4	15
3254	30	1610	0	
3255	30	5055	0	
3256	30	5643	0	
3257	30	9871	0	
3258	30	1711	0	
3259	30	3175	0	
3260	30	1424	0	
3261	30	7587	0	
3262	30	8727	0	
3263	30	6985	0	
3264	30	6591	0	
3265	30	6176	0	
3266	30	4599	0	
3267	30	5473	0	
3268	30	1394	0	
3269	30	4977	0	
3270	30	626	0	
3271	30	9156	0	
3272	30	852	0	
3273	30	3939	0	
3274	30	2095	0	
3275	30	7613	0	
3276	30	6798	0	
3277	30	4818	0	
3278	30	8436	0	
3279	30	1596	0	
3280	30	7427	0	
3281	30	8173	0	
3282	30	9410	0	
3283	30	1472	0	
3284	30	7326	0	
3285	30	7989	0	
3286	30	3460	0	
3287	30	4992	0	
3288	30	9421	0	
3289	30	1818	0	
3290	30	5095	0	
3291	30	8369	0	
3292	30	5665	0	
3293	30	7914	0	
3294	30	8164	0	
3295	30	6741	0	
3296	30	2314	0	
3297	30	8806	0	
3298	30	5062	0	
3299	30	3371	0	
3300	30	7015	0	
3301	30	9392	0	
3302	30	7790	0	
3303	30	8741	0	
3304	30	3069	0	
3305	30	5561	0	
3306	30	2730	0	
3307	30	2907	0	
3308	30	1037	0	
3309	30	6274	0	
3310	30	9718	0	
3311	30	4174	0	
3312	30	9976	0	
3313	30	5712	0	
3314	30	4123	0	
3315	30	4776	0	
3316	30	3335	0	
3317	30	4333	0	
3318	30	7223	0	
3319	30	6048	0	
3320	30	3408	0	
3321	30	9423	0	
3322	30	9855	0	
3323	30	1051	0	
3324	30	2290	0	
3325	30	2120	0	
3326	30	5947	0	
3327	30	1337	0	
3328	30	6061	0	
3329	30	3499	0	
3330	30	3951	0	
3331	30	5682	0	
3332	30	7440	0	
3333	30	6722	0	
3334	30	2012	0	
3335	30	3316	0	
3336	30	5269	0	
3337	30	707	0	
3338	30	6581	0	
3339	30	5970	0	
3340	30	9104	0	
3341	30	570	0	
3342	30	7770	0	
3343	30	1219	0	
3344	30	1423	0	
3345	30	5276	0	
3346	30	1222	0	
3347	30	2336	0	
3348	30	8258	0	
3349	30	4472	0	
3350	30	3150	0	
3351	30	9880	0	
3352	30	6462	0	
3353	30	9376	0	
3354	30	5590	0	
3355	30	7981	0	
3356	30	8904	0	
3357	30	1018	0	
3358	30	4911	0	
3359	30	7769	0	
3360	30	9289	0	
3361	30	5308	0	
3362	30	6424	0	
3363	30	2651	0	
3364	30	7247	0	
3365	30	6632	0	
3366	30	8308	0	
3367	30	3811	0	
3368	30	6409	0	
3369	30	2130	0	
3370	30	135	0	
3371	30	3299	0	
3372	30	3672	0	
3373	30	8358	0	
3374	30	2773	0	
3375	30	3990	0	
3376	30	1583	0	
3377	30	1788	0	
3378	30	1188	0	
3379	30	4972	0	
3380	30	2601	0	
3381	30	700	0	
3382	30	8554	0	
3383	30	1816	0	
3384	30	1131	0	
3385	30	3788	0	
3386	30	2193	0	
3387	30	9146	0	
3388	30	1404	0	
3389	30	4895	0	
3390	30	1555	0	
3391	30	6811	0	
3392	30	5788	0	
3393	30	8834	0	
3394	30	2736	0	
3395	30	9775	0	
3396	30	1791	0	
3397	30	9167	0	
3398	30	2	0	
3399	30	445	0	
3400	30	6318	0	
3401	30	7069	0	
3402	30	1647	0	
3403	30	9751	0	
3404	30	7087	0	
3405	30	969	0	
3406	30	9716	0	
3407	30	1924	0	
3408	30	3320	0	
3409	30	2408	0	
3410	30	5501	0	
3411	30	2837	0	
3412	30	1886	0	
3413	30	6460	0	
3414	30	8688	0	
3415	30	1893	0	
3416	30	4930	0	
3417	30	7715	0	
3418	30	5499	0	
3419	30	5189	0	
3420	30	1095	0	
3421	30	6585	0	
3422	30	6116	0	
3423	30	347	0	
3424	30	6001	0	
3425	30	9103	0	
3426	30	2936	0	
3427	30	7230	0	
3428	30	7761	0	
3429	30	1133	0	
3430	30	871	0	
3431	30	9997	0	
3432	30	2298	0	
3433	30	9301	0	
3434	30	8437	0	
3435	30	7317	0	
3436	30	3238	0	
3437	30	1507	0	
3438	30	1193	0	
3439	30	2523	0	
3440	30	234	0	
3441	30	5510	0	
3442	30	6805	0	
3443	30	7046	0	
3444	30	6448	0	
3445	30	8746	0	
3446	30	2694	0	
3447	30	1853	0	
3448	25	7029	0	6
3449	30	5336	0	
3450	30	2522	0	
3451	30	3004	0	
3452	30	9911	0	
3453	30	6013	0	
3454	30	8924	0	
3455	30	1553	0	
3456	30	5376	0	
3457	30	3721	0	
3458	30	455	0	
3459	30	9767	0	
3460	30	3286	0	
3461	30	2599	0	
3462	30	7129	0	
3463	30	9158	0	
3464	30	346	0	
3465	30	2648	0	
3466	30	9822	0	
3467	30	6496	0	
3468	30	9438	0	
3469	30	5194	0	
3470	30	4302	0	
3471	30	5779	0	
3472	30	4467	0	
3473	30	9023	0	
3474	30	4476	0	
3475	30	5085	0	
3476	30	3210	0	
3477	30	6834	0	
3478	30	4197	0	
3479	30	6723	0	
3480	30	6825	0	
3481	30	8880	0	
3482	30	1089	0	
3483	30	1036	0	
3484	30	8844	0	
3485	30	6717	0	
3486	30	5608	0	
3487	30	9292	0	
3488	30	1074	0	
3489	30	2878	0	
3490	30	3615	0	
3491	30	7198	0	
3492	30	2189	0	
3493	30	8984	0	
3494	30	5766	0	
3495	30	1891	0	
3496	30	4860	0	
3497	30	4793	0	
3498	30	6934	0	
3499	30	3329	0	
3500	30	198	0	
3501	30	9250	0	
3502	30	3863	0	
3503	30	8451	0	
3504	30	770	0	
3505	30	9572	0	
3506	30	7965	0	
3507	30	8701	0	
3508	30	929	0	
3509	30	2006	0	
3510	30	7540	0	
3511	30	1963	0	
3512	30	7831	0	
3513	30	8999	0	
3514	30	5185	0	
3515	30	6669	0	
3516	30	3997	0	
3517	30	2186	0	
3518	30	9447	0	
3519	30	9420	0	
3520	30	7942	0	
3521	30	7476	0	
3522	30	317	0	
3523	30	749	0	
3524	30	4886	0	
3525	30	7828	0	
3526	30	7372	0	
3527	30	6587	0	
3528	30	2301	0	
3529	30	7732	0	
3530	30	8853	0	
3531	30	6005	0	
3532	30	9471	0	
3533	30	6977	0	
3534	30	4648	0	
3535	30	4168	0	
3536	30	8655	0	
3537	30	5247	0	
3538	30	7132	0	
3539	30	7291	0	
3540	30	4618	0	
3541	30	8446	0	
3542	30	7868	0	
3543	30	4542	0	
3544	30	7070	0	
3545	30	2704	0	96
3546	30	5876	0	
3547	30	4076	0	
3548	30	6948	0	
3549	30	6233	0	
3550	30	3201	0	
3551	30	8332	0	
3552	30	7214	0	
3553	30	9307	0	
3554	30	8379	0	
3555	30	957	0	
3556	30	1662	0	
3557	30	5126	0	
3558	30	2482	0	
3559	30	1366	0	
3560	30	3249	0	
3561	23	8715	3	35
3562	30	1295	0	
3563	30	7389	0	
3564	30	5251	0	
3565	30	3192	0	
3566	30	4420	0	
3567	30	9557	0	
3568	30	407	0	
3569	4	6976	8	20
3570	30	5735	0	
3571	30	6699	0	
3572	30	8851	0	
3573	30	5638	0	
3574	30	1483	0	
3575	30	4837	0	
3576	30	2240	0	
3577	30	2962	0	
3578	30	28	0	
3579	30	6642	0	
3580	30	4665	0	
3581	30	9509	0	
3582	30	786	0	
3583	30	6555	0	
3584	30	1505	0	
3585	30	9923	0	
3586	30	3896	0	
3587	30	1974	0	
3588	30	9051	0	
3589	30	6520	0	
3590	30	1283	0	
3591	30	3082	0	
3592	30	7626	0	
3593	30	1090	0	
3594	30	1876	0	
3595	30	9631	0	
3596	30	4627	0	
3597	30	39	0	
3598	30	4028	0	
3599	30	3236	0	
3600	30	6119	0	
3601	30	6902	0	85
3602	30	183	0	
3603	30	8567	0	
3604	30	5330	0	
3605	30	8579	0	
3606	30	55	0	
3607	30	7385	0	
3608	30	1106	0	
3609	30	9702	0	
3610	30	8819	0	
3611	30	8083	0	
3612	30	1672	0	
3613	30	9655	0	
3614	30	512	0	
3615	30	3490	0	
3616	30	5530	0	
3617	30	2940	0	
3618	30	4497	0	
3619	30	8288	0	
3620	30	9991	0	
3621	30	5516	0	
3622	30	2342	0	
3623	30	1358	0	
3624	30	6126	0	
3625	30	2199	0	
3626	30	6249	0	
3627	30	9461	0	
3628	30	2365	0	
3629	30	9941	0	
3630	30	5894	0	
3631	30	9032	0	
3632	30	647	0	
3633	6	1949	0	20
3634	30	1574	0	
3635	30	8337	0	
3636	30	7806	0	
3637	30	6175	0	
3638	30	6364	0	
3639	30	4120	0	
3640	30	1380	0	
3641	30	9162	0	
3642	30	1645	0	
3643	30	474	0	
3644	30	5161	0	
3645	30	9663	0	
3646	30	9556	0	
3647	30	5222	0	
3648	30	5855	0	
3649	30	1251	0	
3650	30	7721	0	
3651	30	6020	0	
3652	30	904	0	
3653	30	7501	0	
3654	30	3119	0	
3655	30	2388	0	
3656	30	4011	0	
3657	30	7954	0	
3658	30	5732	0	
3659	30	2834	0	
3660	30	1587	0	
3661	30	8294	0	
3662	30	2046	0	
3663	30	9936	0	
3664	30	4629	0	
3665	30	303	0	
3666	30	6730	0	
3667	30	1581	0	
3668	30	5151	0	
3669	30	9205	0	
3670	30	2469	0	
3671	30	4218	0	
3672	30	3372	0	
3673	30	7493	0	
3674	30	9805	0	
3675	30	4975	0	
3676	30	8091	0	
3677	30	8923	0	41
3678	30	6264	0	
3679	30	6360	0	
3680	30	6674	0	
3681	30	8908	0	
3682	30	5272	0	
3683	30	4093	0	
3684	30	6481	0	
3685	30	3247	0	
3686	30	5354	0	
3687	30	211	0	
3688	30	9386	0	
3689	30	3029	0	
3690	30	1757	0	
3691	30	4851	0	
3692	30	5767	0	
3693	30	5215	0	
3694	30	5482	0	
3695	30	8387	0	
3696	30	4715	0	
3697	30	6718	0	
3698	30	85	0	
3699	30	147	0	
3700	30	5935	0	
3701	30	191	0	
3702	30	6910	0	
3703	30	98	0	
3704	30	1302	0	
3705	30	4783	0	
3706	30	1304	0	
3707	30	7099	0	
3708	30	5129	0	
3709	30	5038	0	
3710	30	304	0	
3711	30	219	0	
3712	30	4878	0	
3713	30	9380	0	
3714	30	270	0	
3715	30	4574	0	
3716	30	6607	0	
3717	30	4614	0	
3718	30	7632	0	
3719	30	1189	0	
3720	30	9810	0	
3721	30	3457	0	
3722	30	9090	0	
3723	30	7409	0	
3724	30	1145	0	
3725	30	2273	0	
3726	30	9114	0	
3727	30	1501	0	
3728	30	8162	0	
3729	30	7482	0	
3730	30	7559	0	
3731	30	6044	0	
3732	30	4888	0	
3733	30	6700	0	
3734	30	5731	0	
3735	30	4483	0	
3736	30	9148	0	
3737	30	1227	0	
3738	30	1634	0	
3739	30	4439	0	
3740	30	4308	0	
3741	30	3759	0	
3742	30	2179	0	
3743	30	8078	0	
3744	30	9935	0	
3745	30	4151	0	
3746	30	6816	0	
3747	30	5962	0	
3748	30	2078	0	
3749	30	9877	0	
3750	30	6714	0	
3751	30	7756	0	
3752	30	258	0	
3753	30	6329	7	40 66
3754	30	107	0	
3755	30	2984	0	
3756	30	8816	0	
3757	30	2705	0	
3758	30	9928	0	
3759	30	3741	0	
3760	30	6638	0	
3761	30	8812	0	
3762	30	5397	0	
3763	30	1473	0	
3764	30	9569	0	
3765	30	6466	0	
3766	30	9491	0	
3767	30	2707	0	
3768	30	446	0	
3769	30	2371	0	
3770	30	6294	0	
3771	30	5627	0	
3772	30	7974	0	
3773	30	2820	0	
3774	30	8098	0	
3775	30	1567	0	
3776	30	1797	0	
3777	30	9350	0	
3778	30	7383	0	
3779	30	8156	0	
3780	30	7432	0	
3781	30	9887	0	
3782	30	9182	0	
3783	30	1683	0	
3784	30	7841	0	
3785	30	6691	0	
3786	30	3065	0	
3787	30	6479	0	
3788	30	3385	0	
3789	30	3195	0	
3790	30	4085	0	
3791	30	4216	0	
3792	30	516	0	
3793	30	9674	0	
3794	30	756	0	
3795	30	205	0	
3796	30	5629	0	
3797	30	2583	0	
3798	30	5836	0	
3799	30	2470	0	
3800	30	7620	0	
3801	30	8790	0	
3802	30	9245	0	
3803	30	2798	0	
3804	30	141	0	
3805	30	8304	0	
3806	30	8785	0	
3807	30	9508	0	
3808	30	4820	0	
3809	30	72	0	
3810	30	2591	0	
3811	30	3367	0	
3812	30	2942	0	
3813	30	1169	0	
3814	30	9854	0	
3815	30	1820	0	
3816	30	3129	0	
3817	30	7104	0	
3818	30	4375	0	
3819	30	1255	0	
3820	30	5526	0	
3821	30	9699	0	
3822	30	7739	0	
3823	30	1903	0	
3824	30	8520	0	
3825	30	5921	0	
3826	30	1933	0	
3827	22	8435	4	33
3828	30	5680	2	40
3829	30	2748	0	
3830	30	9063	0	
3831	30	7494	0	59
3832	30	8733	0	
3833	30	6019	0	
3834	30	3070	0	
3835	30	7933	0	
3836	30	4598	0	
3837	30	4054	0	
3838	30	596	0	
3839	30	7644	0	
3840	30	9708	0	47
3841	30	8034	0	
3842	30	7843	0	
3843	30	9576	0	
3844	30	9760	0	
3845	30	2055	0	
3846	30	6348	0	
3847	30	3078	0	
3848	30	4103	0	
3849	30	5045	0	
3850	30	8890	0	
3851	30	861	0	
3852	30	1548	0	
3853	30	4531	0	
3854	30	382	0	
3855	30	8424	0	
3856	30	9794	0	
3857	30	2735	0	
3858	30	6822	0	
3859	30	9779	0	
3860	30	7182	0	
3861	30	2994	0	67
3862	30	9939	0	
3863	30	3502	0	
3864	30	8791	0	
3865	30	2223	0	
3866	30	9932	0	
3867	30	7143	0	
3868	30	7281	0	
3869	30	2672	0	
3870	30	2028	0	
3871	30	9036	0	
3872	28	510	0	38
3873	30	2598	0	
3874	30	890	0	
3875	30	9910	0	
3876	30	2721	0	
3877	30	3058	0	
3878	30	4680	0	
3879	30	1393	0	
3880	30	5957	0	
3881	30	7361	0	
3882	30	4569	0	
3883	30	9211	0	
3884	30	6787	0	
3885	30	8956	0	
3886	30	7329	0	
3887	30	945	0	
3888	30	6057	0	
3889	30	4089	0	
3890	30	1976	0	
3891	30	7371	0	
3892	30	5290	0	
3893	30	8995	0	
3894	30	6694	0	
3895	30	1141	0	
3896	30	3586	0	
3897	30	2251	0	
3898	30	9680	0	
3899	30	7808	0	
3900	30	2172	0	
3901	30	2876	0	
3902	30	2000	0	
3903	30	3206	0	
3904	30	4624	0	
3905	30	9633	0	
3906	21	7691	11	12 99
3907	30	5677	0	
3908	30	2846	0	
3909	30	928	0	
3910	30	1744	0	
3911	30	8301	0	
3912	30	7426	0	
3913	30	654	0	
3914	30	718	0	
3915	30	7145	0	
3916	30	5841	0	
3917	30	4454	0	
3918	30	5369	0	
3919	30	5139	0	
3920	30	30	0	
3921	30	9551	0	
3922	30	8429	0	
3923	30	7529	0	
3924	30	459	0	
3925	30	1692	0	
3926	30	4025	0	
3927	30	9264	0	
3928	22	4471	13	34
