Students	2909
2665	371 789 341 441 341 
2666	387 639 640 578 
2667	353 600 
2668	362 614 624 
2669	409 789 412 409 342 412 
2670	631 441 
2671	337 358 366 341 341 
2672	685 446 342 
2673	614 367 
2674	802 372 407 341 360 341 
2675	397 398 604 424 
2676	689 500 
2677	751 469 860 
2678	500 765 397 398 648 
2679	562 742 340 752 818 
2680	393 827 765 491 752 
2681	583 861 488 694 
2682	387 378 
2683	594 376 339 446 
2684	719 671 720 604 
2685	643 539 455 640 
2686	617 345 498 531 498 
2687	598 396 
2688	512 347 
2689	356 427 356 358 341 341 
2690	674 378 497 525 
2691	471 597 
2692	356 370 356 359 341 341 
2693	386 339 440 500 
2694	527 789 648 
2695	646 
2696	664 561 847 436 
2697	365 366 596 418 
2698	617 370 482 610 
2699	612 475 717 730 
2700	485 485 364 497 
2701	631 
2702	716 481 470 441 
2703	363 537 459 
2704	716 862 581 863 
2705	388 533 390 359 
2706	409 829 834 412 409 359 412 
2707	339 482 355 341 341 
2708	628 522 498 525 498 
2709	354 539 485 485 639 599 486 486 
2710	528 626 371 341 341 
2711	393 473 428 
2712	466 736 519 752 
2713	371 352 341 864 341 
2714	784 612 403 367 
2715	687 558 497 559 
2716	650 384 664 837 
2717	507 639 599 423 486 486 
2718	598 624 
2719	353 537 531 341 341 
2720	727 485 485 488 
2721	468 375 532 341 341 
2722	354 479 378 
2723	375 466 534 463 
2724	385 358 428 397 398 
2725	465 458 417 690 
2726	621 474 647 398 576 
2727	563 568 398 
2728	370 417 396 641 
2729	644 537 379 498 498 
2730	528 541 488 360 
2731	374 338 340 682 
2732	527 538 541 488 
2733	580 581 352 480 
2734	616 473 345 373 
2735	729 591 605 435 
2736	800 552 866 
2737	599 363 411 640 
2738	533 736 534 434 
2739	337 574 574 639 486 486 
2740	542 407 352 434 
2741	393 458 
2742	485 371 485 352 341 341 
2743	409 423 558 412 409 412 
2744	758 411 640 
2745	471 617 353 609 
2746	646 597 346 
2747	374 500 647 
2748	387 639 411 640 
2749	354 356 356 357 610 470 
2750	689 542 627 627 436 
2751	811 811 724 641 421 
2752	473 341 397 360 398 341 
2753	427 495 524 496 496 
2754	374 380 339 352 
2755	483 340 354 431 
2756	475 444 385 346 
2757	354 580 358 708 341 341 
2758	444 352 358 345 
2759	409 617 789 412 409 412 
2760	337 352 358 341 341 
2761	651 459 703 839 
2762	337 567 432 433 
2763	385 390 358 381 
2764	471 485 485 639 486 470 486 
2765	361 599 639 411 486 486 
2766	521 523 365 
2767	464 393 407 434 
2768	536 508 
2769	371 376 682 354 
2770	646 563 568 
2771	466 358 610 359 
2772	383 340 408 463 
2773	468 459 499 391 
2774	376 386 352 408 
2775	420 411 408 
2776	664 483 377 532 
2777	599 639 640 
2778	617 532 355 483 
2779	536 364 363 537 
2780	500 
2781	483 345 477 561 
2782	583 823 579 446 
2783	369 673 508 477 
2784	688 382 
2785	643 475 380 641 
2786	541 488 397 398 
2787	403 
2788	521 522 
2789	468 473 358 463 
2790	343 483 341 358 341 
2791	538 539 337 541 
2792	356 356 371 440 441 
2793	388 655 656 408 
2794	475 429 
2795	378 411 682 637 
2796	414 385 358 428 
2797	495 408 
2798	351 531 352 341 341 
2799	480 481 634 
2800	450 644 558 411 661 
2801	356 351 356 412 355 412 
2802	501 409 409 366 397 398 
2803	598 369 632 497 
2804	471 597 466 736 
2805	351 615 440 342 
2806	353 386 640 
2807	338 831 835 
2808	616 388 473 345 
2810	369 394 616 706 
2811	356 555 356 371 555 421 
2812	354 351 427 386 
2813	508 341 785 592 341 
2814	742 641 
2815	409 466 568 409 408 397 398 
2816	785 395 423 
2817	563 568 669 
2818	580 466 463 397 398 
2819	513 473 496 459 
2820	507 586 345 434 
2821	588 533 344 411 647 
2822	485 485 479 481 
2823	409 407 412 409 359 412 453 
2824	354 380 388 358 
2825	353 341 537 722 341 
2826	427 377 500 367 403 
2827	508 856 633 
2828	857 621 514 
2829	516 374 727 397 398 
2830	374 524 587 525 
2831	860 446 467 578 470 
2832	691 869 851 870 
2833	871 530 473 654 
2834	674 612 337 558 
2835	356 356 371 357 428 
2836	672 356 594 356 420 
2837	468 408 753 839 
2838	723 
2839	378 379 408 398 
2840	466 346 
2841	521 384 411 486 486 
2842	488 487 490 490 
2843	363 497 412 467 382 470 412 
2844	521 496 496 
2845	507 345 500 355 
2846	370 352 341 483 341 
2847	384 600 609 
2848	352 482 354 341 341 
2849	643 640 453 
2850	762 427 580 565 
2852	356 356 357 358 535 342 
2853	859 388 466 
2854	872 346 737 342 
2855	412 487 490 412 490 
2856	508 455 452 
2857	672 356 356 371 844 
2858	798 522 596 
2859	406 371 537 483 
2860	371 339 480 366 
2861	385 388 466 519 
2862	557 700 858 
2863	533 534 390 340 392 
2864	350 352 340 341 341 
2865	593 
2866	409 353 412 409 771 412 
2867	643 411 576 437 
2868	385 420 390 345 392 
2869	447 346 
2870	571 466 344 463 
2871	415 518 358 381 382 
2872	540 541 488 403 
2873	471 397 398 
2874	464 765 873 
2875	574 574 639 411 486 486 
2876	540 575 411 640 
2877	588 423 497 379 341 341 
2878	727 394 839 
2879	673 668 839 
2880	517 446 
2881	736 381 688 589 
2882	350 420 482 605 435 
2883	698 469 747 720 
2884	409 409 412 500 544 412 
2885	406 341 408 366 341 
2886	733 517 394 677 
2887	374 789 340 381 578 
2888	350 427 341 537 341 
2889	707 364 341 341 391 
2890	686 512 459 
2891	643 741 521 630 
2892	485 485 541 488 360 
2893	354 370 444 380 382 
2894	356 483 380 356 357 352 
2895	450 651 507 386 
2896	497 558 345 874 382 
2897	354 532 355 341 341 
2898	409 351 485 485 412 409 412 
2899	393 346 747 720 
2900	736 765 569 875 
2901	784 731 437 604 
2902	356 427 356 638 354 
2903	388 466 346 463 
2904	769 486 525 487 486 
2905	691 869 501 352 470 
2906	503 599 423 486 470 486 
2907	356 356 357 365 722 
2908	575 411 640 
2909	799 371 610 341 341 
2910	508 496 496 827 432 
2911	751 475 582 445 
2912	697 521 630 824 
2913	783 374 564 500 
2914	674 481 470 
2915	356 380 356 420 357 366 
2916	443 482 355 341 341 
2917	471 339 496 835 
